cell_id,level,interval_idx,idx_top,idx_base,rgt_top,rgt_base,n_finite,mean,std,iqr,range95,ntg
g6_6,5,0,0,799,-2211.802578710318,15127.887348761207,768,0.3142836980304928,0.19446727645446035,0.20707890227355508,0.6783517322914753,0.7877604166666666
g6_6,6,0,0,799,-2211.802578710318,15127.887348761207,768,0.3142836980304928,0.19446727645446035,0.20707890227355508,0.6783517322914753,0.7877604166666666
g6_6,7,0,0,799,-2211.802578710318,15127.887348761207,768,0.3142836980304928,0.19446727645446035,0.20707890227355508,0.6783517322914753,0.7877604166666666
g7_1,0,0,0,799,-8531.599349251588,26887.36955841328,768,0.39348778700874326,0.22236849300041192,0.12746326977185324,0.8541103814023133,0.7473958333333334
g7_1,1,0,0,799,-8531.599349251588,26887.36955841328,768,0.39348778700874326,0.22236849300041192,0.12746326977185324,0.8541103814023133,0.7473958333333334
g7_1,2,0,0,799,-8531.599349251588,26887.36955841328,768,0.39348778700874326,0.22236849300041192,0.12746326977185324,0.8541103814023133,0.7473958333333334
g7_1,3,0,0,799,-8531.599349251588,26887.36955841328,768,0.39348778700874326,0.22236849300041192,0.12746326977185324,0.8541103814023133,0.7473958333333334
g7_1,4,0,0,799,-8531.599349251588,26887.36955841328,768,0.39348778700874326,0.22236849300041192,0.12746326977185324,0.8541103814023133,0.7473958333333334
g7_1,5,0,0,799,-8531.599349251588,26887.36955841328,768,0.39348778700874326,0.22236849300041192,0.12746326977185324,0.8541103814023133,0.7473958333333334
g7_1,6,0,0,799,-8531.599349251588,26887.36955841328,768,0.39348778700874326,0.22236849300041192,0.12746326977185324,0.8541103814023133,0.7473958333333334
g7_1,7,0,0,799,-8531.599349251588,26887.36955841328,768,0.39348778700874326,0.22236849300041192,0.12746326977185324,0.8541103814023133,0.7473958333333334
g7_2,0,0,0,799,-8531.599349251588,26887.36955841328,768,0.3947330869627758,0.22307938094295507,0.12699438618927117,0.8541103814023133,0.7604166666666666
g7_2,1,0,0,799,-8531.599349251588,26887.36955841328,768,0.3947330869627758,0.22307938094295507,0.12699438618927117,0.8541103814023133,0.7604166666666666
g7_2,2,0,0,799,-8531.599349251588,26887.36955841328,768,0.3947330869627758,0.22307938094295507,0.12699438618927117,0.8541103814023133,0.7604166666666666
g7_2,3,0,0,799,-8531.599349251588,26887.36955841328,768,0.3947330869627758,0.22307938094295507,0.12699438618927117,0.8541103814023133,0.7604166666666666
g7_2,4,0,0,799,-8531.599349251588,26887.36955841328,768,0.3947330869627758,0.22307938094295507,0.12699438618927117,0.8541103814023133,0.7604166666666666
g7_2,5,0,0,799,-8531.599349251588,26887.36955841328,768,0.3947330869627758,0.22307938094295507,0.12699438618927117,0.8541103814023133,0.7604166666666666
g7_2,6,0,0,799,-8531.599349251588,26887.36955841328,768,0.3947330869627758,0.22307938094295507,0.12699438618927117,0.8541103814023133,0.7604166666666666
g7_2,7,0,0,799,-8531.599349251588,26887.36955841328,768,0.3947330869627758,0.22307938094295507,0.12699438618927117,0.8541103814023133,0.7604166666666666
g7_3,0,0,0,799,-2023.5783217598303,14877.800563626859,768,0.31348803951220366,0.12788755709728092,0.09225655470993255,0.3957263365038113,0.90234375
g7_3,1,0,0,799,-2023.5783217598303,14877.800563626859,768,0.31348803951220366,0.12788755709728092,0.09225655470993255,0.3957263365038113,0.90234375
g7_3,2,0,0,799,-2023.5783217598303,14877.800563626859,768,0.31348803951220366,0.12788755709728092,0.09225655470993255,0.3957263365038113,0.90234375
g7_3,3,0,0,799,-2023.5783217598303,14877.800563626859,768,0.31348803951220366,0.12788755709728092,0.09225655470993255,0.3957263365038113,0.90234375
g7_3,4,0,0,799,-2023.5783217598303,14877.800563626859,768,0.31348803951220366,0.12788755709728092,0.09225655470993255,0.3957263365038113,0.90234375
g7_3,5,0,0,799,-2023.5783217598303,14877.800563626859,768,0.31348803951220366,0.12788755709728092,0.09225655470993255,0.3957263365038113,0.90234375
g7_3,6,0,0,799,-2023.5783217598303,14877.800563626859,768,0.31348803951220366,0.12788755709728092,0.09225655470993255,0.3957263365038113,0.90234375
g7_3,7,0,0,799,-2023.5783217598303,14877.800563626859,768,0.31348803951220366,0.12788755709728092,0.09225655470993255,0.3957263365038113,0.90234375
g7_4,0,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3141260224829265,0.16325382676077743,0.12715990121497497,0.5551676888835788,0.8619791666666666
g7_4,1,0,0,799,-2028.4114762924846,15124.29144479223,768,0.3141260224829265,0.16325382676077743,0.12715990121497497,0.5551676888835788,0.8619791666666666
