well_id,bin_id
15207284320000,g10_2
15207284320000,g10_2
15207284320001,g10_2
15207284340000,g10_2
15207284380000,g10_2
15207284600000,g10_2
15207284960000,g10_2
15207285110000,g10_2
15207285160000,g10_2
15207285170000,g10_2
15207285180000,g10_2
15207285200000,g10_2
15207285210000,g10_2
15207285220000,g10_2
15207285490000,g10_2
15207285500000,g10_2
15207285510000,g10_2
15207285520000,g10_2
15207285530000,g10_2
15207285650000,g10_2
15207285660000,g10_2
15207285830000,g10_2
15207286540000,g10_2
15207286550000,g10_2
15207286560000,g10_2
15207286570000,g10_2
15207286760000,g10_2
15207286860000,g10_2
15207286860000,g10_2
15207286910000,g10_2
15207286930000,g10_2
15207286940000,g10_2
15207286980000,g10_2
15207286990000,g10_2
15207287010000,g10_2
15207287270000,g10_2
15207287280000,g10_2
15207287670000,g10_2
15207287680000,g10_2
15207287690000,g10_2
15207287700000,g10_2
15207287710000,g10_2
15207287720000,g10_2
15207287730000,g10_2
15207287740000,g10_2
15207287780000,g10_2
15207287790000,g10_2
15207287800000,g10_2
15207287810000,g10_2
15207287820000,g10_2
15207287830000,g10_2
15207287840000,g10_2
15207287850000,g10_2
15207287860000,g10_2
15207287870000,g10_2
15207287880000,g10_2
15207287890000,g10_2
15207287900000,g10_2
15207287910000,g10_2
15207287920000,g10_2
15207288380000,g10_2
15207288380000,g10_2
15207288390000,g10_2
15207288390000,g10_2
15207288400000,g10_2
15207288400000,g10_2
15207288540000,g10_2
15207288550000,g10_2
15207288560000,g10_2
15207288590000,g10_2
15207288590000,g10_2
15207288800000,g10_2
15207288800000,g10_2
15207289030000,g10_2
15207289030000,g10_2
15207289050000,g10_2
15207289060000,g10_2
15207289070000,g10_2
15207289070000,g10_2
15207289080000,g10_2
15207289080000,g10_2
15207289090000,g10_2
15207289340000,g10_2
15207289510000,g10_2
15207289520000,g10_2
15207289820000,g10_2
15207289820000,g10_2
15207289820000,g10_2
15207289820000,g10_2
15207290040000,g10_2
15207290060000,g10_2
15207290170000,g10_2
15207290180000,g10_2
15207290220000,g10_2
15207290240000,g10_2
15207290460000,g10_2
15207290500000,g10_2
15207290510000,g10_2
15207290520000,g10_2
15207290540000,g10_2
15207290600000,g10_2
15207290610000,g10_2
15207290620000,g10_2
15207290630000,g10_2
15207290640000,g10_2
15207290650000,g10_2
15207290660000,g10_2
15207290670000,g10_2
15207290690000,g10_2
15207290690000,g10_2
15207290710000,g10_2
15207290720000,g10_2
15207290720000,g10_2
15207290750000,g10_2
15207290750000,g10_2
15207290900000,g10_2
15207291050000,g10_2
15207291160000,g10_2
15207291170000,g10_2
15207291180000,g10_2
15207291200000,g10_2
15207291200000,g10_2
15207291380000,g10_2
15207291470000,g10_2
15207291470000,g10_2
15207291520000,g10_2
15207291530000,g10_2
15207292070000,g10_2
15207292110000,g10_2
15207292200000,g10_2
15207292200000,g10_2
15207292220000,g10_2
15207292220000,g10_2
15207292230000,g10_2
15207292230000,g10_2
15207292240000,g10_2
15207292240000,g10_2
15207292280000,g10_2
15207292280000,g10_2
15207292440000,g10_2
15207292440000,g10_2
15207292450000,g10_2
15207292450000,g10_2
15207292630000,g10_2
15207292630000,g10_2
15207292640000,g10_2
15207292640000,g10_2
15207292650000,g10_2
15207292650000,g10_2
15207292670000,g10_2
15207292680000,g10_2
15207292690000,g10_2
15207292700000,g10_2
15207292780000,g10_2
15207292780000,g10_2
15207292790000,g10_2
15207292870000,g10_2
15207292870000,g10_2
15207292880000,g10_2
15207292880000,g10_2
15207292920000,g10_2
15207292940000,g10_2
15207292950000,g10_2
15207292970000,g10_2
15207293010000,g10_2
15207293010000,g10_2
15207293020000,g10_2
15207293020000,g10_2
15207293030000,g10_2
15207293030000,g10_2
15207293040000,g10_2
15207293040000,g10_2
15207293160000,g10_2
15207293160000,g10_2
15207293180000,g10_2
15207293180000,g10_2
15207293200000,g10_2
15207293200000,g10_2
15207293210000,g10_2
15207293210000,g10_2
15207293230000,g10_2
15207293230000,g10_2
15207293260000,g10_2
15207293270000,g10_2
15207293290000,g10_2
15207293300000,g10_2
15207293310000,g10_2
15207293310000,g10_2
15207294090000,g10_2
15207294110000,g10_2
15207294120000,g10_2
15207294130000,g10_2
15207294140000,g10_2
15207294360000,g10_2
15207294380000,g10_2
15207294430000,g10_2
15207294500000,g10_2
15207294880000,g10_2
15207294940000,g10_2
15207295050000,g10_2
15207295090000,g10_2
15207295150000,g10_2
15207295210000,g10_2
15207295230000,g10_2
15207295360000,g10_2
15207295420000,g10_2
15207295460000,g10_2
15207295470000,g10_2
15207295480000,g10_2
15207295490000,g10_2
15207295500000,g10_2
15207295510000,g10_2
15207295520000,g10_2
15207295620000,g10_2
15207295820000,g10_2
15207296030000,g10_2
15207296040000,g10_2
15207296110000,g10_2
15207296120000,g10_2
15207296130000,g10_2
15207296150000,g10_2
15207296320000,g10_2
15207296330000,g10_2
15207296400000,g10_2
15207296420000,g10_2
15207296470000,g10_2
15207296480000,g10_2
15207296880000,g10_2
15207296890000,g10_2
15207296920000,g10_2
15207296930000,g10_2
15207296950000,g10_2
15207296960000,g10_2
15207296970000,g10_2
15207296980000,g10_2
15207296990000,g10_2
15207297050000,g10_2
15207298320000,g10_2
1054576720,g10_3
1055905603,g10_3
1055905779,g10_3
15001301890000,g10_3
15003204460000,g10_3
15003204760000,g10_3
15003205080000,g10_3
15003205280001,g10_3
15003205420000,g10_3
15003205740000,g10_3
15003209480000,g10_3
15003225430000,g10_3
15003235290001,g10_3
15003242170000,g10_3
15003246790000,g10_3
15003246800000,g10_3
15003247060000,g10_3
15003248100000,g10_3
15003249520000,g10_3
15003252040000,g10_3
15003252050000,g10_3
15003252060000,g10_3
15003252070000,g10_3
15003261660000,g10_3
15003261660000,g10_3
15031192620000,g10_3
15031192990000,g10_3
15031201460000,g10_3
15031204820000,g10_3
15031206680000,g10_3
15031219900000,g10_3
15031219970000,g10_3
15031220020000,g10_3
15031220560000,g10_3
15031220980000,g10_3
15031221040000,g10_3
15031221050000,g10_3
15031221450000,g10_3
15031221460000,g10_3
15031221480000,g10_3
15031221500000,g10_3
15031221510000,g10_3
15031221520000,g10_3
15031221530000,g10_3
15031221580000,g10_3
15031221590000,g10_3
15031221600000,g10_3
15031221610000,g10_3
15031221630000,g10_3
15031221670000,g10_3
15031221690000,g10_3
15031221700000,g10_3
15031221710000,g10_3
15031221740000,g10_3
15031221750000,g10_3
15031221760000,g10_3
15031221830000,g10_3
15031221890000,g10_3
15031222700000,g10_3
15031223240000,g10_3
15031223250000,g10_3
15031223260000,g10_3
15031223560000,g10_3
15031223610000,g10_3
15031223630000,g10_3
15031223650000,g10_3
15031223950000,g10_3
15031224050000,g10_3
15031224050000,g10_3
15031224060000,g10_3
15031224380000,g10_3
15031224660000,g10_3
15031224970000,g10_3
15031225240000,g10_3
15031225250000,g10_3
15031225350000,g10_3
15031225460000,g10_3
15031225890000,g10_3
15031227130000,g10_3
15031227140000,g10_3
15031227140000,g10_3
15031227150000,g10_3
15031227230000,g10_3
15031227270000,g10_3
15031227340000,g10_3
15031228060000,g10_3
15031228140000,g10_3
15031228160000,g10_3
15031228170000,g10_3
15031229040000,g10_3
15031229960000,g10_3
15031229960000,g10_3
15031230150001,g10_3
15031230470000,g10_3
15031230470000,g10_3
15031230560000,g10_3
15031230760000,g10_3
15031230800001,g10_3
15031231490000,g10_3
15031232650000,g10_3
15031232750000,g10_3
15031232750000,g10_3
15031232750000,g10_3
15031233220000,g10_3
15031233230000,g10_3
15031233240000,g10_3
15031233250000,g10_3
15031233260000,g10_3
15031233290000,g10_3
15031233290000,g10_3
15031233640000,g10_3
15031233700000,g10_3
15031233700000,g10_3
15031233910000,g10_3
15031233910000,g10_3
15031233910000,g10_3
15031234340000,g10_3
15031234350000,g10_3
15031234360000,g10_3
15031234370000,g10_3
15031234380000,g10_3
15031234780000,g10_3
15031234920000,g10_3
15031234970000,g10_3
15031234980000,g10_3
15031235010000,g10_3
15031235020000,g10_3
15031235030000,g10_3
15031235040000,g10_3
15031235070000,g10_3
15031235080000,g10_3
15031235330000,g10_3
15031235340000,g10_3
15031235350000,g10_3
15031235360000,g10_3
15031235370000,g10_3
15031235380000,g10_3
15031235590000,g10_3
15031235600000,g10_3
15031235660000,g10_3
15031235670000,g10_3
15031235680000,g10_3
15031235690000,g10_3
15031235700000,g10_3
15031235940000,g10_3
15031236050000,g10_3
15031236800000,g10_3
15031236810000,g10_3
15031236840000,g10_3
15031236880000,g10_3
15031236990000,g10_3
15031237120000,g10_3
15031237120000,g10_3
15031237460000,g10_3
15031238060000,g10_3
15031238060000,g10_3
15031238550000,g10_3
15031238550000,g10_3
15031238560000,g10_3
15031238560000,g10_3
15031238560000,g10_3
15031238730000,g10_3
15031238730000,g10_3
15031238740000,g10_3
15031238780000,g10_3
15031238790000,g10_3
15031238800000,g10_3
15031238890000,g10_3
15031238910000,g10_3
15031239030000,g10_3
15031239030000,g10_3
15031239040000,g10_3
15031239040000,g10_3
15031239050000,g10_3
15031239050000,g10_3
15031239200000,g10_3
15031239210000,g10_3
15031239220000,g10_3
15031239230000,g10_3
15031241760000,g10_3
15031241950000,g10_3
15031242790000,g10_3
15031242800000,g10_3
15031242810000,g10_3
15031243310000,g10_3
15031243310000,g10_3
15031243310000,g10_3
15031243310000,g10_3
15031243330000,g10_3
15031243330000,g10_3
15031243330000,g10_3
15031243340000,g10_3
15031243340000,g10_3
15031243380000,g10_3
15031243380000,g10_3
15031243380000,g10_3
15031243880000,g10_3
15073005590000,g10_3
15073015880000,g10_3
15073016340000,g10_3
15073016980000,g10_3
15073194800001,g10_3
15073205340000,g10_3
15073205770000,g10_3
15073211220000,g10_3
15073212400000,g10_3
15073217640000,g10_3
15073220850000,g10_3
15073220850000,g10_3
15073240460000,g10_3
15073240770000,g10_3
15073240990000,g10_3
15073241060000,g10_3
15073241790000,g10_3
15073241840000,g10_3
15073241940000,g10_3
15073241970000,g10_3
15073242100000,g10_3
15073242270000,g10_3
15207010630000,g10_3
15207214000000,g10_3
15207270530000,g10_3
15207278130000,g10_3
15207286230000,g10_3
15207286230000,g10_3
15207289760000,g10_3
15207294080000,g10_3
15207294150000,g10_3
1028007411,g10_4
15045201220000,g10_4
15045201220000,g10_4
15045201220000,g10_4
15045201220000,g10_4
15045201220000,g10_4
15045201220000,g10_4
15059244980000,g10_4
15059244980000,g10_4
15059244980000,g10_4
15059244980000,g10_4
15059244980000,g10_4
15059244980000,g10_4
15139200140000,g10_4
15139200610000,g10_4
15139200620000,g10_4
15139200630000,g10_4
15139200640000,g10_4
15139200820000,g10_4
15139200820000,g10_4
15139200820000,g10_4
15139200820000,g10_4
15139200970000,g10_4
15139200970000,g10_4
15139200970000,g10_4
15139200970000,g10_4
15139200970000,g10_4
15197202740000,g10_4
15197202750000,g10_4
15197202880000,g10_4
15197202950000,g10_4
15085190180000,g10_5
15085200800000,g10_5
15085200850000,g10_5
15085200860000,g10_5
15085200870000,g10_5
15085200890000,g10_5
15085200910000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15085200930000,g10_5
15087200080000,g10_5
15177190020000,g10_5
15197190320000,g10_5
15013190010001,g10_6
15013200200002,g10_6
15013200200003,g10_6
15013200330000,g10_6
15013200350000,g10_6
15013200350000,g10_6
15013200360000,g10_6
15013200390000,g10_6
15013200400000,g10_6
15013200420000,g10_6
15013200430000,g10_6
15013200430000,g10_6
15013200430000,g10_6
15013200430000,g10_6
15013200450000,g10_6
15013200460000,g10_6
15013200460000,g10_6
15013200460000,g10_6
15013200470000,g10_6
15013200470000,g10_6
15013200520000,g10_6
15013200530000,g10_6
15013200540000,g10_6
15085200760000,g10_6
15131200090002,g10_6
15131200220000,g10_6
15131200220000,g10_6
15131200260000,g10_6
15131200260000,g10_6
15131200340000,g10_6
15131200340000,g10_6
15131200370000,g10_6
15131200380000,g10_6
15131200380000,g10_6
15131200410000,g10_6
15131200410000,g10_6
15131200430000,g10_6
15131200430000,g10_6
15131200460000,g10_6
15131200470000,g10_6
15131200470000,g10_6
15131200820000,g10_6
15131201250000,g10_6
15131201610000,g10_6
15131201610000,g10_6
15131201610000,g10_6
15131201610000,g10_6
15131201620000,g10_6
15131201620000,g10_6
15131201620000,g10_6
15131201740000,g10_6
15131201840000,g10_6
15131202030000,g10_6
15131202140000,g10_6
15131202150000,g10_6
15131202170000,g10_6
15131202180000,g10_6
15131202200000,g10_6
15131202200000,g10_6
15131202220000,g10_6
15131202220000,g10_6
15131202230000,g10_6
15131202230000,g10_6
15131202250000,g10_6
15131202250000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202260000,g10_6
15131202330000,g10_6
15131202330000,g10_6
15131202340000,g10_6
15131202340000,g10_6
15131202350000,g10_6
15131202350000,g10_6
15131202390000,g10_6
15131202440000,g10_6
15131202440000,g10_6
15131202440000,g10_6
15131202450000,g10_6
15131202460000,g10_6
15131202470000,g10_6
15131202480000,g10_6
15131202480000,g10_6
1030578341,g11_1
15021201500000,g11_1
15021201500000,g11_1
15021201540000,g11_1
15021201540000,g11_1
15021201550000,g11_1
15021201790000,g11_1
15021202680000,g11_1
15037016230000,g11_1
15037202440000,g11_1
15037202440000,g11_1
15037202470000,g11_1
15037202530000,g11_1
15037202530000,g11_1
15037202550000,g11_1
15037202550000,g11_1
15037203480000,g11_1
15037203490000,g11_1
15037218370000,g11_1
15037218380000,g11_1
15037218630000,g11_1
15037220670000,g11_1
15037220680000,g11_1
15037220770000,g11_1
15037220940000,g11_1
15037220940000,g11_1
15037220950000,g11_1
15037220970000,g11_1
15037221200000,g11_1
15037221200000,g11_1
15037221210000,g11_1
15037221210000,g11_1
15037221230000,g11_1
15037221230000,g11_1
15037221250000,g11_1
15037221250000,g11_1
15037221260000,g11_1
15037221260000,g11_1
15037221350000,g11_1
15037221430000,g11_1
15037221440000,g11_1
15037221470000,g11_1
15037221480000,g11_1
15037221510000,g11_1
15037221520000,g11_1
15037221580000,g11_1
15037221590000,g11_1
15037221630000,g11_1
15037221640000,g11_1
15037221670000,g11_1
15037221690000,g11_1
15037221700000,g11_1
15037221710000,g11_1
15037221720000,g11_1
15037221730000,g11_1
15037221740000,g11_1
15037221750000,g11_1
15037221760000,g11_1
15037221770000,g11_1
15037221950000,g11_1
15037221960000,g11_1
15037221970000,g11_1
15037223100000,g11_1
15037223110000,g11_1
15037223110000,g11_1
15037223120000,g11_1
15037223130000,g11_1
15037223140000,g11_1
15099208100000,g11_1
15099211970000,g11_1
15099232370000,g11_1
15099234470000,g11_1
15099234770000,g11_1
15099234830000,g11_1
15099234840000,g11_1
15099234860000,g11_1
15099234910000,g11_1
15099234980000,g11_1
15099235020000,g11_1
15099235190000,g11_1
15099235290000,g11_1
15099235310000,g11_1
15099235320000,g11_1
15099235630000,g11_1
15099235760000,g11_1
15099237170000,g11_1
15099237440000,g11_1
15099240150000,g11_1
15099240210000,g11_1
15099240500000,g11_1
15099241150000,g11_1
15099242120000,g11_1
15099242310000,g11_1
15099242330000,g11_1
15099242330000,g11_1
15099242380000,g11_1
15099242380000,g11_1
15099242390000,g11_1
15099242390000,g11_1
15099242400000,g11_1
15099242400000,g11_1
15099242410000,g11_1
15099242450000,g11_1
15099242460000,g11_1
15099242460000,g11_1
15099242470000,g11_1
15099242470000,g11_1
15099242490000,g11_1
15099242500000,g11_1
15099242510000,g11_1
15099242520000,g11_1
15099242520000,g11_1
15099242580000,g11_1
15099242580000,g11_1
15099242600000,g11_1
15099242610000,g11_1
15099242610000,g11_1
15099242620000,g11_1
15099242620000,g11_1
15099242630000,g11_1
15099242640000,g11_1
15099242640000,g11_1
15099242660000,g11_1
15099242660000,g11_1
15099242670000,g11_1
15099242670000,g11_1
15099242680000,g11_1
15099242680000,g11_1
15099242860000,g11_1
15099242860000,g11_1
15099242870000,g11_1
15099242870000,g11_1
15099243020000,g11_1
15099243020000,g11_1
15099244040000,g11_1
15099244050000,g11_1
15099244060000,g11_1
15099244060000,g11_1
15099244070000,g11_1
15099244770000,g11_1
15099244770000,g11_1
15099246940000,g11_1
15099246940000,g11_1
15099246950000,g11_1
15099246950000,g11_1
15099246960000,g11_1
15099246960000,g11_1
15099246960000,g11_1
15099246970000,g11_1
15099246970000,g11_1
15099246970000,g11_1
15099246980000,g11_1
15099246980000,g11_1
15099246980000,g11_1
15099246990000,g11_1
15099246990000,g11_1
15099246990000,g11_1
15099247000000,g11_1
15099247000000,g11_1
15099247000000,g11_1
15099247020000,g11_1
15099247020000,g11_1
15133262220000,g11_1
15133262250000,g11_1
15133262630000,g11_1
15133263350000,g11_1
15133263460000,g11_1
15133263530000,g11_1
15133263640000,g11_1
15133263650000,g11_1
15133263940000,g11_1
15133263940000,g11_1
15133264280000,g11_1
15133265270000,g11_1
15133265320000,g11_1
15133265330000,g11_1
15133265340000,g11_1
15133265350000,g11_1
15133265360000,g11_1
15133265380000,g11_1
15133265390000,g11_1
15133265450000,g11_1
15133265460000,g11_1
15133265470000,g11_1
15133265490000,g11_1
15133265500000,g11_1
15133265510000,g11_1
15133265530000,g11_1
15133265540000,g11_1
15133265560000,g11_1
15133265570000,g11_1
15133265640000,g11_1
15133265650000,g11_1
15133265690000,g11_1
15133265800000,g11_1
15133265820000,g11_1
15133265830000,g11_1
15133265840000,g11_1
15133265870000,g11_1
15133265880000,g11_1
15133265890000,g11_1
15133266940000,g11_1
15133267210000,g11_1
15133267440000,g11_1
15133267450000,g11_1
15133267460000,g11_1
15133267470000,g11_1
15133267800000,g11_1
15133267810000,g11_1
15133267820000,g11_1
15133267840000,g11_1
15133267880000,g11_1
15133267940000,g11_1
15133267950000,g11_1
15133267960000,g11_1
15133267980000,g11_1
15133267990000,g11_1
15133268030000,g11_1
15133268040000,g11_1
15133268110000,g11_1
15133268140000,g11_1
15133268150000,g11_1
15133268180000,g11_1
15133268190000,g11_1
15133268230000,g11_1
15133268240000,g11_1
15133268250000,g11_1
15133268270000,g11_1
15133268280000,g11_1
15133268290000,g11_1
15133268300000,g11_1
15133268310000,g11_1
15133268700000,g11_1
15133268760000,g11_1
15133268790000,g11_1
15133268800000,g11_1
15133268810000,g11_1
15133268820000,g11_1
15133268830000,g11_1
15133269280000,g11_1
15133269380000,g11_1
15133269390000,g11_1
15133269500000,g11_1
15133269510000,g11_1
15133269930000,g11_1
15133270960000,g11_1
15133270980000,g11_1
15133271240000,g11_1
15133271250000,g11_1
15133271610000,g11_1
15133272710000,g11_1
15133273350000,g11_1
15133273350000,g11_1
15133273670000,g11_1
15133273860000,g11_1
15133273860000,g11_1
15133273870000,g11_1
15133274140000,g11_1
15133274150000,g11_1
15133274170000,g11_1
15133274180000,g11_1
15133274210000,g11_1
15133274220000,g11_1
15133274380000,g11_1
15133274420000,g11_1
15133274430000,g11_1
15133274440000,g11_1
15133274440000,g11_1
15133274710000,g11_1
15133274730000,g11_1
15133274730000,g11_1
15133274740000,g11_1
15133275260000,g11_1
15133275260000,g11_1
15133275580000,g11_1
15133275580000,g11_1
1054235341,g11_2
1054299846,g11_2
1055473830,g11_2
15001201300000,g11_2
15001234550000,g11_2
15001273970000,g11_2
15001290440001,g11_2
15001291240000,g11_2
15001292640000,g11_2
15001295020000,g11_2
15001295030000,g11_2
15001295080000,g11_2
15001295080000,g11_2
15001295140000,g11_2
15001295160000,g11_2
15001295170000,g11_2
15001295210000,g11_2
15001295300000,g11_2
15001295320000,g11_2
15001295330000,g11_2
15001295340000,g11_2
15001295350000,g11_2
15001295370000,g11_2
15001295390000,g11_2
15001295490000,g11_2
15001295610000,g11_2
15001295620000,g11_2
15001295630000,g11_2
15001295680000,g11_2
15001295690000,g11_2
15001295700000,g11_2
15001295740000,g11_2
15001295760000,g11_2
15001295770000,g11_2
15001295780000,g11_2
15001295790000,g11_2
15001295800000,g11_2
15001295810000,g11_2
15001295830000,g11_2
15001295850000,g11_2
15001295890000,g11_2
15001295900000,g11_2
15001295910000,g11_2
15001295920000,g11_2
15001295930000,g11_2
15001295950000,g11_2
15001295960000,g11_2
15001295970000,g11_2
15001295980000,g11_2
15001296000000,g11_2
15001296010000,g11_2
15001296020000,g11_2
15001296050000,g11_2
15001296080000,g11_2
15001296090000,g11_2
15001296100000,g11_2
15001296110000,g11_2
15001296110000,g11_2
15001296120000,g11_2
15001296120000,g11_2
15001296140000,g11_2
15001296150000,g11_2
15001296170000,g11_2
15001296230000,g11_2
15001296230000,g11_2
15001296280000,g11_2
15001296290000,g11_2
15001296380000,g11_2
15001296750000,g11_2
15001296750000,g11_2
15001296760000,g11_2
15001296770000,g11_2
15001296770000,g11_2
15001296820000,g11_2
15001298320000,g11_2
15001298560000,g11_2
15001298570000,g11_2
15001298580000,g11_2
15001298590000,g11_2
15001298600000,g11_2
15001298610000,g11_2
15001298620000,g11_2
15001298630000,g11_2
15001298640000,g11_2
15001298650000,g11_2
15001298660000,g11_2
15001298670000,g11_2
15001299270000,g11_2
15001299290000,g11_2
15001299300000,g11_2
15001299310000,g11_2
15001299330000,g11_2
15001299660000,g11_2
15001300770000,g11_2
15001300780000,g11_2
15001300790000,g11_2
15001300800000,g11_2
15001300810000,g11_2
15001300820000,g11_2
15001300840000,g11_2
15001300850000,g11_2
15001300860000,g11_2
15001300870000,g11_2
15001301040000,g11_2
15001301050000,g11_2
15001302210000,g11_2
15001302220000,g11_2
15001302230000,g11_2
15001302620000,g11_2
15001302630000,g11_2
15001302640000,g11_2
15001302650000,g11_2
15001302660000,g11_2
15001302670000,g11_2
15001302680000,g11_2
15001302690000,g11_2
15001302700000,g11_2
15001302710000,g11_2
15001302720000,g11_2
15001302730000,g11_2
15001303780000,g11_2
15001303960000,g11_2
15001303970000,g11_2
15001304640000,g11_2
15001304650000,g11_2
15001304660000,g11_2
15001304670000,g11_2
15001304680000,g11_2
15001304690000,g11_2
15001304700000,g11_2
15001304710000,g11_2
15001304720000,g11_2
15001304730000,g11_2
15001304740000,g11_2
15001304750000,g11_2
15001304760000,g11_2
15001304770000,g11_2
15001304780000,g11_2
15001304800000,g11_2
15001304810000,g11_2
15001304820000,g11_2
15001304830000,g11_2
15001304840000,g11_2
15001304850000,g11_2
15001304860000,g11_2
15001304920000,g11_2
15001304930000,g11_2
15001305100000,g11_2
15001305650000,g11_2
15001305660000,g11_2
15001305720000,g11_2
15001305730000,g11_2
15001305740000,g11_2
15001305750000,g11_2
15001305760000,g11_2
15001305910000,g11_2
15001305920000,g11_2
15001305930000,g11_2
15001305940000,g11_2
15001306000000,g11_2
15001306010000,g11_2
15001306100000,g11_2
15001306100000,g11_2
15001306110000,g11_2
15001306110000,g11_2
15001306120000,g11_2
15001306180000,g11_2
15001306190000,g11_2
15001306280000,g11_2
15001306600000,g11_2
15001307140000,g11_2
15001307150000,g11_2
15001307160000,g11_2
15001307270000,g11_2
15001307280000,g11_2
15001307290000,g11_2
15001307300000,g11_2
15001307310000,g11_2
15001307320000,g11_2
15001307330000,g11_2
15001307340000,g11_2
15001307350000,g11_2
15001307360000,g11_2
15001307370000,g11_2
15001307380000,g11_2
15001307390000,g11_2
15001307400000,g11_2
15001307410000,g11_2
15001307420000,g11_2
15001307430000,g11_2
15001307440000,g11_2
15001307460000,g11_2
15001307470000,g11_2
15001307480000,g11_2
15001307540000,g11_2
15001307850000,g11_2
15001307950000,g11_2
15001307970000,g11_2
15001307980000,g11_2
15001307990000,g11_2
15001308000000,g11_2
15001308010000,g11_2
15001308150000,g11_2
15001308160000,g11_2
15001308170000,g11_2
15001308300000,g11_2
15001308300000,g11_2
15001308320000,g11_2
15001308320000,g11_2
15001308330000,g11_2
15001308330000,g11_2
15001308340000,g11_2
15001308350000,g11_2
15001308350000,g11_2
15001308370000,g11_2
15001308370000,g11_2
15001308380000,g11_2
15001308380000,g11_2
15001308630000,g11_2
15001308630000,g11_2
15001308640000,g11_2
15001308650000,g11_2
15001308660000,g11_2
15001308670000,g11_2
15001308680000,g11_2
15001308690000,g11_2
15001308700000,g11_2
15001308710000,g11_2
15001308730000,g11_2
15001308770000,g11_2
15001308780000,g11_2
15001309140000,g11_2
15001309250000,g11_2
15001309250000,g11_2
15001309960000,g11_2
15001309970000,g11_2
15001310040000,g11_2
15001310050000,g11_2
15001310060000,g11_2
15001311190000,g11_2
15001311200000,g11_2
15001311220000,g11_2
15001311220000,g11_2
15001311360000,g11_2
15001311360000,g11_2
15001311370000,g11_2
15001311370000,g11_2
15001312320000,g11_2
15001312320000,g11_2
15001312340000,g11_2
15001312340000,g11_2
15001313440000,g11_2
15001313440000,g11_2
15011202850000,g11_2
15011202850000,g11_2
15011203020000,g11_2
15011203020000,g11_2
15011204310000,g11_2
15011204310000,g11_2
15011226750000,g11_2
15011226750000,g11_2
15011228500000,g11_2
15011228500000,g11_2
15011229220000,g11_2
15011229220000,g11_2
15011229220000,g11_2
15011229230000,g11_2
15011229230000,g11_2
15011229230000,g11_2
15011229620000,g11_2
15011229630000,g11_2
15011229650000,g11_2
15011229680000,g11_2
15011229710000,g11_2
15011229780000,g11_2
15011229800000,g11_2
15011229800000,g11_2
15011229810000,g11_2
15011229950000,g11_2
15011230070000,g11_2
15011230110000,g11_2
15011230220000,g11_2
15011230220000,g11_2
15011230230000,g11_2
15011230420000,g11_2
15011230520000,g11_2
15011230550000,g11_2
15011230580000,g11_2
15011230620000,g11_2
15011230630000,g11_2
15011230670000,g11_2
15011230680000,g11_2
15011230770000,g11_2
15011230780000,g11_2
15011230790000,g11_2
15011230800000,g11_2
15011230810000,g11_2
15011230830000,g11_2
15011230870000,g11_2
15011230880000,g11_2
15011230980000,g11_2
15011231040000,g11_2
15011231070000,g11_2
15011231080000,g11_2
15011231090000,g11_2
15011231560000,g11_2
15011231580000,g11_2
15011231980000,g11_2
15011231990000,g11_2
15011232000000,g11_2
15011232010000,g11_2
15011232020000,g11_2
15011232030000,g11_2
15011232060000,g11_2
15011232070000,g11_2
15011232090000,g11_2
15011232110000,g11_2
15011232120000,g11_2
15011232120000,g11_2
15011232130000,g11_2
15011232160000,g11_2
15011232170000,g11_2
15011232320000,g11_2
15011232320000,g11_2
15011232380000,g11_2
15011232380000,g11_2
15011232390000,g11_2
15011232460000,g11_2
15011232460000,g11_2
15011232470000,g11_2
15011232470000,g11_2
15011232510000,g11_2
15011232520000,g11_2
15011232520000,g11_2
15011232530000,g11_2
15011232540000,g11_2
15011232540000,g11_2
15011232550000,g11_2
15011232560000,g11_2
15011232600000,g11_2
15011232610000,g11_2
15011232620000,g11_2
15011232630000,g11_2
15011232650000,g11_2
15011232660000,g11_2
15011232670000,g11_2
15011232680000,g11_2
15011232690000,g11_2
15011232710000,g11_2
15011232810000,g11_2
15011232830000,g11_2
15011232910000,g11_2
15011232920000,g11_2
15011232930000,g11_2
15011232940000,g11_2
15011232950000,g11_2
15011233240000,g11_2
15011233300000,g11_2
15011233310000,g11_2
15011233320000,g11_2
15011233330000,g11_2
15011233340000,g11_2
15011233850000,g11_2
15011233850000,g11_2
15011233900000,g11_2
15011233910000,g11_2
15011233920000,g11_2
15011233930000,g11_2
15011233930000,g11_2
15011233980000,g11_2
15011233990000,g11_2
15011234040000,g11_2
15011234050000,g11_2
15011234060000,g11_2
15011234070000,g11_2
15011234080000,g11_2
15011234080000,g11_2
15011234110000,g11_2
15011234110000,g11_2
15011234200000,g11_2
15011234200000,g11_2
15011234210000,g11_2
15011234250000,g11_2
15011234270000,g11_2
