rep_id,cell_id,url,las_path,status,thickness,expected_thickness,z_top,z_base,placed_z_top,placed_z_base,short_flag,missing_top_flag,missing_base_flag,condensed_flag,match_j_start,match_j_end,match_s_start,match_s_end,match_span,warp_ratio,dtw_cost_per_step,error
358,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1051972490.las,data/las/1051972490.las,ok,1905.0,4026.0,3450.0,5355.0,1508.0470588235294,6760.15294117647,True,True,True,False,123,166,0.4823529411764706,0.6509803921568628,0.16862745098039217,0.36363636363636365,0.613384736496483,
359,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044245099.las,data/las/1044245099.las,ok,3314.0,4026.0,1890.0,5204.0,1890.0,5204.0,False,False,False,False,0,255,0.0,1.0,,,nan,
360,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052086620.las,data/las/1052086620.las,ok,4000.0,4026.0,1496.0,5496.0,1496.0,5496.0,False,False,False,False,0,255,0.0,1.0,,,nan,
361,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044931163.las,data/las/1044931163.las,ok,3858.5,4026.0,1790.0,5648.5,1790.0,5648.5,False,False,False,False,0,255,0.0,1.0,,,nan,
362,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045650113.las,data/las/1045650113.las,ok,4019.0,4026.0,1635.0,5654.0,1635.0,5654.0,False,False,False,False,0,255,0.0,1.0,,,nan,
363,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044597388.las,data/las/1044597388.las,ok,3521.0,4026.0,1910.0,5431.0,1910.0,5431.0,False,False,False,False,0,255,0.0,1.0,,,nan,
364,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045399907.las,data/las/1045399907.las,ok,3789.5,4026.0,1995.5,5785.0,1995.5,5785.0,False,False,False,False,0,255,0.0,1.0,,,nan,
365,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052001686.las,data/las/1052001686.las,ok,3892.5,4026.0,1690.0,5582.5,1690.0,5582.5,False,False,False,False,0,255,0.0,1.0,,,nan,
366,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044645794.las,data/las/1044645794.las,ok,3881.0,4026.0,1684.5,5565.5,1684.5,5565.5,False,False,False,False,0,255,0.0,1.0,,,nan,
367,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045387104.las,data/las/1045387104.las,ok,3747.5,4026.0,1598.0,5345.5,1598.0,5345.5,False,False,False,False,0,255,0.0,1.0,,,nan,
368,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045099148.las,data/las/1045099148.las,ok,4042.5,4026.0,1790.0,5832.5,1790.0,5832.5,False,False,False,False,0,255,0.0,1.0,,,nan,
369,g2_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924652.las,data/las/1043924652.las,ok,3551.0,4026.0,1710.0,5261.0,1710.0,5261.0,False,False,False,False,0,255,0.0,1.0,,,nan,
370,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052655777.las,data/las/1052655777.las,ok,3174.5,4475.5,1784.0,4958.5,1784.0,4958.5,False,False,False,False,0,255,0.0,1.0,,,nan,
371,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045113342.las,data/las/1045113342.las,ok,3228.5,4475.5,1539.5,4768.0,1539.5,4768.0,False,False,False,False,0,255,0.0,1.0,,,nan,
372,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045386983.las,data/las/1045386983.las,ok,3461.0,4475.5,1780.0,5241.0,1780.0,5241.0,False,False,False,False,0,255,0.0,1.0,,,nan,
373,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956225.las,data/las/1044956225.las,ok,3119.5,4475.5,1790.0,4909.5,1790.0,4909.5,False,False,False,False,0,255,0.0,1.0,,,nan,
374,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045399916.las,data/las/1045399916.las,ok,3417.5,4475.5,1645.0,5062.5,1645.0,5062.5,False,False,False,False,0,255,0.0,1.0,,,nan,
375,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045113427.las,data/las/1045113427.las,ok,3445.0,4475.5,1630.0,5075.0,1630.0,5075.0,False,False,False,False,0,255,0.0,1.0,,,nan,
376,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956133.las,data/las/1044956133.las,ok,390.5,4475.5,4500.0,4890.5,954.701960784314,5574.988235294118,True,True,True,False,202,216,0.792156862745098,0.8470588235294118,0.054901960784313725,0.3125,0.6051979155239735,
377,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044891972.las,data/las/1044891972.las,ok,3091.5,4475.5,1806.0,4897.5,1806.0,4897.5,False,False,False,False,0,255,0.0,1.0,,,nan,
378,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052046263.las,data/las/1052046263.las,ok,3081.5,4475.5,1770.0,4851.5,1770.0,4851.5,False,False,False,False,0,255,0.0,1.0,,,nan,
379,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052046219.las,data/las/1052046219.las,ok,3081.5,4475.5,1770.0,4851.5,1770.0,4851.5,False,False,False,False,0,255,0.0,1.0,,,nan,
380,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/21S34W/1029276124.las,data/las/1029276124.las,ok,550.0,4475.5,2550.0,3100.0,2550.0,7189.378431372548,True,False,True,False,1,22,0.00392156862745098,0.08627450980392157,0.08235294117647059,0.4583333333333333,0.6290380542255201,
381,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051325839.las,data/las/1051325839.las,ok,4450.0,4475.5,245.0,4695.0,245.0,4695.0,False,False,False,False,0,255,0.0,1.0,,,nan,
382,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046139873.las,data/las/1046139873.las,ok,5198.0,4475.5,0.0,5198.0,0.0,5198.0,False,False,False,False,0,255,0.0,1.0,,,nan,
383,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044096118.las,data/las/1044096118.las,ok,4987.0,4475.5,0.0,4987.0,0.0,4987.0,False,False,False,False,0,255,0.0,1.0,,,nan,
384,g2_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055738105.las,data/las/1055738105.las,ok,4470.0,4475.5,345.0,4815.0,345.0,4815.0,False,False,False,False,0,255,0.0,1.0,,,nan,
385,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050385135.las,data/las/1050385135.las,ok,4606.0,4484.0,280.0,4886.0,280.0,4886.0,False,False,False,False,0,255,0.0,1.0,,,nan,
386,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052086479.las,data/las/1052086479.las,ok,4473.0,4484.0,250.0,4723.0,250.0,4723.0,False,False,False,False,0,255,0.0,1.0,,,nan,
387,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053376289.las,data/las/1053376289.las,ok,5037.0,4484.0,0.0,5037.0,0.0,5037.0,False,False,False,False,0,255,0.0,1.0,,,nan,
388,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044859818.las,data/las/1044859818.las,ok,4442.0,4484.0,0.0,4442.0,0.0,4442.0,False,False,False,False,0,255,0.0,1.0,,,nan,
389,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052071145.las,data/las/1052071145.las,ok,4728.0,4484.0,0.0,4728.0,0.0,4728.0,False,False,False,False,0,255,0.0,1.0,,,nan,
390,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044839534.las,data/las/1044839534.las,ok,5061.5,4484.0,0.0,5061.5,0.0,5061.5,False,False,False,False,0,255,0.0,1.0,,,nan,
391,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044241826.las,data/las/1044241826.las,ok,4511.5,4484.0,0.0,4511.5,0.0,4511.5,False,False,False,False,0,255,0.0,1.0,,,nan,
392,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051694897.las,data/las/1051694897.las,ok,4792.75,4484.0,212.5,5005.25,212.5,5005.25,False,False,False,False,0,255,0.0,1.0,,,nan,
393,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051694911.las,data/las/1051694911.las,ok,4792.75,4484.0,212.5,5005.25,212.5,5005.25,False,False,False,False,0,255,0.0,1.0,,,nan,
394,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044977760.las,data/las/1044977760.las,ok,4405.5,4484.0,382.0,4787.5,382.0,4787.5,False,False,False,False,0,255,0.0,1.0,,,nan,
395,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050377847.las,data/las/1050377847.las,ok,4654.5,4484.0,250.0,4904.5,250.0,4904.5,False,False,False,False,0,255,0.0,1.0,,,nan,
396,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044639300.las,data/las/1044639300.las,ok,4444.0,4484.0,354.0,4798.0,354.0,4798.0,False,False,False,False,0,255,0.0,1.0,,,nan,
397,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055485515.las,data/las/1055485515.las,ok,4831.5,4484.0,0.0,4831.5,0.0,4831.5,False,False,False,False,0,255,0.0,1.0,,,nan,
398,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044859546.las,data/las/1044859546.las,ok,4474.5,4484.0,320.0,4794.5,320.0,4794.5,False,False,False,False,0,255,0.0,1.0,,,nan,
399,g2_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044579783.las,data/las/1044579783.las,ok,4589.0,4484.0,0.0,4589.0,0.0,4589.0,False,False,False,False,0,255,0.0,1.0,,,nan,
400,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050385182.las,data/las/1050385182.las,ok,4511.5,4506.0,294.0,4805.5,294.0,4805.5,False,False,False,False,0,255,0.0,1.0,,,nan,
401,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1056090128.las,data/las/1056090128.las,ok,4954.0,4506.0,0.0,4954.0,0.0,4954.0,False,False,False,False,0,255,0.0,1.0,,,nan,
402,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044761822.las,data/las/1044761822.las,ok,4712.5,4506.0,0.0,4712.5,0.0,4712.5,False,False,False,False,0,255,0.0,1.0,,,nan,
403,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044966465.las,data/las/1044966465.las,ok,4727.5,4506.0,0.0,4727.5,0.0,4727.5,False,False,False,False,0,255,0.0,1.0,,,nan,
404,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044994777.las,data/las/1044994777.las,ok,4758.0,4506.0,0.0,4758.0,0.0,4758.0,False,False,False,False,0,255,0.0,1.0,,,nan,
405,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924856.las,data/las/1043924856.las,ok,4787.0,4506.0,0.0,4787.0,0.0,4787.0,False,False,False,False,0,255,0.0,1.0,,,nan,
406,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050385081.las,data/las/1050385081.las,ok,4747.0,4506.0,1.5,4748.5,1.5,4748.5,False,False,False,False,0,255,0.0,1.0,,,nan,
407,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052711739.las,data/las/1052711739.las,ok,4558.0,4506.0,295.0,4853.0,295.0,4853.0,False,False,False,False,0,255,0.0,1.0,,,nan,
408,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051325990.las,data/las/1051325990.las,ok,4360.0,4506.0,345.0,4705.0,345.0,4705.0,False,False,False,False,0,255,0.0,1.0,,,nan,
409,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051661369.las,data/las/1051661369.las,ok,4520.0,4506.0,295.0,4815.0,295.0,4815.0,False,False,False,False,0,255,0.0,1.0,,,nan,
410,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051704848.las,data/las/1051704848.las,ok,4625.0,4506.0,0.0,4625.0,0.0,4625.0,False,False,False,False,0,255,0.0,1.0,,,nan,
411,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052001702.las,data/las/1052001702.las,ok,4904.0,4506.0,0.0,4904.0,0.0,4904.0,False,False,False,False,0,255,0.0,1.0,,,nan,
412,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044910499.las,data/las/1044910499.las,ok,4976.0,4506.0,0.0,4976.0,0.0,4976.0,False,False,False,False,0,255,0.0,1.0,,,nan,
413,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1056589278.las,data/las/1056589278.las,ok,4400.0,4506.0,345.0,4745.0,345.0,4745.0,False,False,False,False,0,255,0.0,1.0,,,nan,
414,g2_5,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051680192.las,data/las/1051680192.las,ok,4430.0,4506.0,295.0,4725.0,295.0,4725.0,False,False,False,False,0,255,0.0,1.0,,,nan,
415,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052310130.las,data/las/1052310130.las,ok,4490.0,4452.75,295.0,4785.0,295.0,4785.0,False,False,False,False,0,255,0.0,1.0,,,nan,
416,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052036989.las,data/las/1052036989.las,ok,4910.0,4452.75,-5.0,4905.0,-5.0,4905.0,False,False,False,False,0,255,0.0,1.0,,,nan,
417,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054813006.las,data/las/1054813006.las,ok,4778.0,4452.75,-3.0,4775.0,-3.0,4775.0,False,False,False,False,0,255,0.0,1.0,,,nan,
418,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046801096.las,data/las/1046801096.las,ok,4523.0,4452.75,345.0,4868.0,345.0,4868.0,False,False,False,False,0,255,0.0,1.0,,,nan,
419,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1047191350.las,data/las/1047191350.las,ok,5120.0,4452.75,295.0,5415.0,295.0,5415.0,False,False,False,False,0,255,0.0,1.0,,,nan,
420,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046502057.las,data/las/1046502057.las,ok,4567.5,4452.75,-2.0,4565.5,-2.0,4565.5,False,False,False,False,0,255,0.0,1.0,,,nan,
421,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053429119.las,data/las/1053429119.las,ok,4528.0,4452.75,-3.0,4525.0,-3.0,4525.0,False,False,False,False,0,255,0.0,1.0,,,nan,
422,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046501911.las,data/las/1046501911.las,ok,4863.0,4452.75,0.0,4863.0,0.0,4863.0,False,False,False,False,0,255,0.0,1.0,,,nan,
423,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052074909.las,data/las/1052074909.las,ok,4360.0,4452.75,245.0,4605.0,245.0,4605.0,False,False,False,False,0,255,0.0,1.0,,,nan,
424,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046530946.las,data/las/1046530946.las,ok,4385.5,4452.75,195.0,4580.5,195.0,4580.5,False,False,False,False,0,255,0.0,1.0,,,nan,
425,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051332938.las,data/las/1051332938.las,ok,4510.0,4452.75,295.0,4805.0,295.0,4805.0,False,False,False,False,0,255,0.0,1.0,,,nan,
426,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054311029.las,data/las/1054311029.las,ok,4510.0,4452.75,345.0,4855.0,345.0,4855.0,False,False,False,False,0,255,0.0,1.0,,,nan,
427,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046501910.las,data/las/1046501910.las,ok,4850.0,4452.75,0.0,4850.0,0.0,4850.0,False,False,False,False,0,255,0.0,1.0,,,nan,
428,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046666886.las,data/las/1046666886.las,ok,4369.0,4452.75,0.0,4369.0,0.0,4369.0,False,False,False,False,0,255,0.0,1.0,,,nan,
429,g2_6,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1046943453.las,data/las/1046943453.las,ok,4341.0,4452.75,3.5,4344.5,3.5,4344.5,False,False,False,False,0,255,0.0,1.0,,,nan,
430,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051704846.las,data/las/1051704846.las,ok,4175.0,4512.5,290.0,4465.0,290.0,4465.0,False,False,False,False,0,255,0.0,1.0,,,nan,
431,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054797713.las,data/las/1054797713.las,ok,5100.0,4512.5,-3.0,5097.0,-3.0,5097.0,False,False,False,False,0,255,0.0,1.0,,,nan,
432,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054916988.las,data/las/1054916988.las,ok,4948.0,4512.5,-3.0,4945.0,-3.0,4945.0,False,False,False,False,0,255,0.0,1.0,,,nan,
433,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046113883.las,data/las/1046113883.las,ok,4094.0,4512.5,295.0,4389.0,295.0,4389.0,False,False,False,False,0,255,0.0,1.0,,,nan,
434,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046585616.las,data/las/1046585616.las,ok,4587.5,4512.5,-2.0,4585.5,-2.0,4585.5,False,False,False,False,0,255,0.0,1.0,,,nan,
435,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046667105.las,data/las/1046667105.las,ok,4535.5,4512.5,-2.0,4533.5,-2.0,4533.5,False,False,False,False,0,255,0.0,1.0,,,nan,
436,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046511332.las,data/las/1046511332.las,ok,4783.5,4512.5,-2.0,4781.5,-2.0,4781.5,False,False,False,False,0,255,0.0,1.0,,,nan,
437,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046531074.las,data/las/1046531074.las,ok,4521.5,4512.5,-2.0,4519.5,-2.0,4519.5,False,False,False,False,0,255,0.0,1.0,,,nan,
438,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046102119.las,data/las/1046102119.las,ok,4183.0,4512.5,0.0,4183.0,0.0,4183.0,False,False,False,False,0,255,0.0,1.0,,,nan,
439,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046113204.las,data/las/1046113204.las,ok,4111.5,4512.5,0.0,4111.5,0.0,4111.5,False,False,False,False,0,255,0.0,1.0,,,nan,
440,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045649937.las,data/las/1045649937.las,ok,4193.5,4512.5,0.0,4193.5,0.0,4193.5,False,False,False,False,0,255,0.0,1.0,,,nan,
441,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052086414.las,data/las/1052086414.las,ok,4135.0,4512.5,200.0,4335.0,200.0,4335.0,False,False,False,False,0,255,0.0,1.0,,,nan,
442,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044876310.las,data/las/1044876310.las,ok,4280.5,4512.5,245.0,4525.5,245.0,4525.5,False,False,False,False,0,255,0.0,1.0,,,nan,
443,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044880793.las,data/las/1044880793.las,ok,3905.5,4512.5,295.0,4200.5,295.0,4200.5,False,False,False,False,0,255,0.0,1.0,,,nan,
444,g2_7,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045628753.las,data/las/1045628753.las,ok,4707.5,4512.5,-2.0,4705.5,-2.0,4705.5,False,False,False,False,0,255,0.0,1.0,,,nan,
445,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045628418.las,data/las/1045628418.las,ok,4716.0,4181.0,1580.0,6296.0,1580.0,6296.0,False,False,False,False,0,255,0.0,1.0,,,nan,
446,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044579919.las,data/las/1044579919.las,ok,4452.0,4181.0,1030.0,5482.0,1030.0,5482.0,False,False,False,False,0,255,0.0,1.0,,,nan,
447,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053376792.las,data/las/1053376792.las,ok,6170.5,4181.0,0.0,6170.5,0.0,6170.5,False,False,False,False,0,255,0.0,1.0,,,nan,
448,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044579778.las,data/las/1044579778.las,ok,6304.0,4181.0,0.0,6304.0,0.0,6304.0,False,False,False,False,0,255,0.0,1.0,,,nan,
449,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045086303.las,data/las/1045086303.las,ok,5224.0,4181.0,1377.0,6601.0,1377.0,6601.0,False,False,False,False,0,255,0.0,1.0,,,nan,
450,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045400044.las,data/las/1045400044.las,ok,6238.5,4181.0,0.0,6238.5,0.0,6238.5,False,False,False,False,0,255,0.0,1.0,,,nan,
451,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562771.las,data/las/1043562771.las,ok,4835.0,4181.0,1355.0,6190.0,1355.0,6190.0,False,False,False,False,0,255,0.0,1.0,,,nan,
452,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044099823.las,data/las/1044099823.las,ok,6297.0,4181.0,0.0,6297.0,0.0,6297.0,False,False,False,False,0,255,0.0,1.0,,,nan,
453,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053239553.las,data/las/1053239553.las,ok,4749.25,4181.0,1498.25,6247.5,1498.25,6247.5,False,False,False,False,0,255,0.0,1.0,,,nan,
454,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053239547.las,data/las/1053239547.las,ok,4749.25,4181.0,1498.25,6247.5,1498.25,6247.5,False,False,False,False,0,255,0.0,1.0,,,nan,
455,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053375920.las,data/las/1053375920.las,ok,4704.5,4181.0,1498.25,6202.75,1498.25,6202.75,False,False,False,False,0,255,0.0,1.0,,,nan,
456,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052086498.las,data/las/1052086498.las,ok,6249.0,4181.0,0.0,6249.0,0.0,6249.0,False,False,False,False,0,255,0.0,1.0,,,nan,
457,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053429040.las,data/las/1053429040.las,ok,4610.0,4181.0,1695.0,6305.0,1695.0,6305.0,False,False,False,False,0,255,0.0,1.0,,,nan,
458,g3_1,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/32S26W/1043691680.las,data/las/1043691680.las,ok,6256.0,4181.0,954.0,7210.0,954.0,7210.0,False,False,False,False,0,255,0.0,1.0,,,nan,
459,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044243431.las,data/las/1044243431.las,ok,5234.0,4089.25,0.0,5234.0,0.0,5234.0,False,False,False,False,0,255,0.0,1.0,,,nan,
460,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1044027301.las,data/las/1044027301.las,ok,5254.5,4089.25,0.0,5254.5,0.0,5254.5,False,False,False,False,0,255,0.0,1.0,,,nan,
461,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S25W/1021084922.las,data/las/1021084922.las,ok,1000.0,4089.25,4500.0,5500.0,2736.0098039215686,7424.35294117647,True,True,True,False,110,135,0.43137254901960786,0.5294117647058824,0.09803921568627451,0.4126984126984127,0.6399269205806635,
462,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S25W/1021084866.las,data/las/1021084866.las,ok,1000.0,4089.25,4500.0,5500.0,1052.200980392157,5500.0,True,True,False,False,215,253,0.8431372549019608,0.9921568627450981,0.14901960784313725,0.6190476190476191,0.6170115387229779,
463,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046549370.las,data/las/1046549370.las,ok,4748.0,4089.25,680.0,5428.0,680.0,5428.0,False,False,False,False,0,255,0.0,1.0,,,nan,
464,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055738068.las,data/las/1055738068.las,ok,5460.5,4089.25,4.5,5465.0,4.5,5465.0,False,False,False,False,0,255,0.0,1.0,,,nan,
465,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054958238.las,data/las/1054958238.las,ok,4200.0,4089.25,1195.0,5395.0,1195.0,5395.0,False,False,False,False,0,255,0.0,1.0,,,nan,
466,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044102251.las,data/las/1044102251.las,ok,4700.0,4089.25,695.0,5395.0,695.0,5395.0,False,False,False,False,0,255,0.0,1.0,,,nan,
467,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/27S28W/1020069095.las,data/las/1020069095.las,ok,509.5,4089.25,27.5,537.0,-2377.9411764705883,1868.0107843137253,True,True,True,False,150,172,0.5882352941176471,0.6745098039215687,0.08627450980392157,0.4791666666666667,0.655605436429039,
468,g3_2,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044916416.las,data/las/1044916416.las,ok,5211.0,4089.25,0.0,5211.0,0.0,5211.0,False,False,False,False,0,255,0.0,1.0,,,nan,
