rep_id,cell_id,cell_tag,score,url,kgs_id,api,api_num_nodash,operator,lease,lat,lon,las_path,picked_gr,picked_por,picked_den,picked_neu,picked_pe,picked_dt
337,g1_7,,17.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045086674.las,1044261978,15-023-21367,15023213670000,"Murfin Drilling Co., Inc.",Culwell 'C' 1-10,39.98219510,-101.46074530,data/las/1045086674.las,GR,DPOR,RHOB,,,DT
338,g1_7,,17.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044839019.las,1044703500,15-023-21375,15023213750000,"Murfin Drilling Co., Inc.",Jones 'B' 1-9,39.97574560,-101.48274280,data/las/1044839019.las,GR,DPOR,RHOB,,,DT
339,g1_7,,17.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045027646.las,1044201734,15-023-21358,15023213580000,"Murfin Drilling Co., Inc.",Jones 'A' 1-17,39.97093830,-101.49346720,data/las/1045027646.las,GR,DPOR,RHOB,,,DT
340,g2_1,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044655469.las,1043935971,15-175-22190,15175221900000,"Oxy USA, Inc.",Hoffman 'T' 3,37.28297170,-100.96183080,data/las/1044655469.las,GR,DPHI,RHOB,NPHI,PE,DT
341,g2_1,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045386972.las,1044630432,15-175-22207,15175222070000,"Oxy USA, Inc.",Frank 'D' 1,37.38663890,-100.98050880,data/las/1045386972.las,GR,DPHI,RHOB,NPHI,PE,DT
342,g2_1,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044924952.las,1043992652,15-189-22775,15189227750000,"Oxy USA, Inc.",Wiggains 12-8,37.01834200,-101.17780330,data/las/1044924952.las,GR,DPHI,RHOB,NPHI,PE,DT
343,g2_1,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/30S33W/1001178926.las,1006074017,15-081-20841,15081208410000,"Oxy USA, Inc.",Long 2-33,37.38868120,-100.92854940,data/las/1001178926.las,GR,DPHI,RHOB,NPHI,PE,DT
344,g2_1,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045113676.las,1044221419,15-189-22790,15189227900000,"Oxy USA, Inc.",Winter 'I' 1,37.00910030,-101.17620910,data/las/1045113676.las,GR,DPHI,RHOB,NPHI,PE,
345,g2_1,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044596546.las,1044236499,15-175-22203,15175222030000,"Raydon Exploration, Inc.",Flipside 1-33,37.13470030,-100.69081090,data/las/1044596546.las,GR,DPHI,RHOB,NPHI,PE,
346,g2_1,,23.300,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044683025.las,1042758659,15-189-22751,15189227510000,"EOG Resources, Inc.",Cullison 20-2,37.33756570,-101.15031490,data/las/1044683025.las,GR,DPHI,RHOB,NPHI,PE,
347,g2_1,,23.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055073616.las,1054456041,15-189-22871,15189228710000,BEREXCO LLC,CUTTER 10,37.38558180,-101.07007470,data/las/1055073616.las,GR,DPOR,RHOB,CNPOR,PE,
348,g2_1,,23.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2010/1043562556.las,1038216413,15-175-22146,15175221460000,Oil Producers Inc. of Kansas,Geronimo 1-3,37.03391000,-100.79357000,data/las/1043562556.las,GR,DPOR,RHOB,CNPOR,PE,
349,g2_1,,23.140,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/31S33W/1001178923.las,1006144947,15-175-21301,15175213010000,Hugoton Energy Corp.,Gaskill 1-5,37.38597320,-100.93933070,data/las/1001178923.las,GR,DPHI,RHOB,NPHI,PE,
350,g2_1,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046473079.las,1045004485,15-175-22234,15175222340000,"Palmer Oil, Inc.",Rozelle 1-3,37.11796600,-100.85358500,data/las/1046473079.las,GR,DPOR,RHOB,CNPOR,,DT
351,g2_1,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046506146.las,1045025673,15-175-22237,15175222370000,"Palmer Oil, Inc.",Hatcher 12-1,37.09877410,-100.86665420,data/las/1046506146.las,GR,DPOR,RHOB,CNPOR,,DT
352,g2_1,,21.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1055936369.las,1006145612,15-175-21673,15175216730000,Anadarko Petroleum Corp.,WILSON 'F' 1,37.08875030,-100.96405910,data/las/1055936369.las,GR,DPOR,RHOB,NPHI,,DT
353,g2_1,,20.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046922694.las,1046081088,15-175-22248,15175222480000,"American Warrior, Inc.",Hawk 2-35,37.22202760,-100.66027580,data/las/1046922694.las,GR,DPOR,RHOB,CNPOR,,
354,g2_1,,20.070,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/35S33W/1042553286.las,1006344232,15-175-21772,15175217720000,Anadarko Petroleum Corp.,Tucker 'M' 1,37.02856380,-100.95110340,data/las/1042553286.las,GR,,RHOB,NPHI,PE,DT
355,g2_2,,24.540,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055044394.las,1052193351,15-081-22246,15081222460000,"Merit Energy Company, LLC",WENU 604,37.63614940,-101.04736940,data/las/1055044394.las,GR,DPHI,RHOB,NPHI,PE,DT
356,g2_2,,24.380,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046088936.las,1044849474,15-055-22308,15055223080000,"Merit Energy Company, LLC",RUSSELL F 1,37.75672820,-100.83551730,data/las/1046088936.las,GR,DPHI,RHOB,NPHI,PE,DT
357,g2_2,,24.360,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052001690.las,1047025275,15-055-22515-0100,15055225150100,"Merit Energy Company, LLC",DRUSSEL A 9,37.85103320,-100.92729320,data/las/1052001690.las,GR,DPHI,RHOB,NPHI,PE,DT
358,g2_2,,24.360,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1051972490.las,1046918040,15-055-22506-0100,15055225060100,"Merit Energy Company, LLC",MAE 4-10,37.90109700,-100.92823980,data/las/1051972490.las,GR,DPHI,RHOB,NPHI,PE,DT
359,g2_2,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044245099.las,1043447804,15-055-22094,15055220940000,"Oxy USA, Inc.",MPC 'A' 2,37.91272550,-100.82182360,data/las/1044245099.las,GR,DPHI,RHOB,NPHI,PE,DT
360,g2_2,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052086620.las,1050384636,15-069-20508,15069205080000,"Stelbar Oil Corporation, Inc.",SPANIER 1-6X,37.55311710,-100.64075270,data/las/1052086620.las,GR,DPHI,RHOB,NPHI,PE,DT
361,g2_2,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044931163.las,1044102092,15-081-21984,15081219840000,"Oxy USA, Inc.",Feight 'A' 7,37.50208180,-100.91826110,data/las/1044931163.las,GR,DPHI,RHOB,NPHI,PE,DT
362,g2_2,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045650113.las,1044773791,15-081-22055,15081220550000,"Oxy USA, Inc.",Cox Minerals 'A' 2,37.63176810,-100.89258250,data/las/1045650113.las,GR,DPHI,RHOB,NPHI,PE,DT
363,g2_2,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044597388.las,1043460498,15-081-21929,15081219290000,"Oxy USA, Inc.",Snider 'C' 2,37.68226600,-101.02906050,data/las/1044597388.las,GR,DPHI,RHOB,NPHI,PE,DT
364,g2_2,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045399907.las,1044635786,15-081-22039,15081220390000,"Oxy USA, Inc.",Irene 'A' 1,37.62655920,-101.02217340,data/las/1045399907.las,GR,DPHI,RHOB,NPHI,PE,DT
365,g2_2,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052001686.las,1047176963,15-081-22189,15081221890000,"Merit Energy Company, LLC",ANDREW 17-3,37.43639080,-100.84740820,data/las/1052001686.las,GR,DPHI,RHOB,NPHI,PE,DT
366,g2_2,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044645794.las,1043940592,15-081-21955,15081219550000,"Oxy USA, Inc.",Correll 'A' 1,37.45437750,-100.95794980,data/las/1044645794.las,GR,DPHI,RHOB,NPHI,PE,DT
367,g2_2,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045387104.las,1044588582,15-055-22233,15055222330000,"Oxy USA, Inc.",DeVore 'E' 2,37.75341720,-100.91103970,data/las/1045387104.las,GR,DPHI,RHOB,NPHI,PE,
368,g2_2,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045099148.las,1044254160,15-081-22021,15081220210000,"Oxy USA, Inc.",Griffin 'D' 1,37.63086450,-100.90568030,data/las/1045099148.las,GR,DPHI,RHOB,NPHI,PE,
369,g2_2,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924652.las,1039039033,15-055-22037,15055220370000,"Berexco, Inc.",Craft Trust 2-25,37.75365000,-100.87306000,data/las/1043924652.las,GR,DPHI,RHOB,NPHI,PE,
370,g2_3,,24.360,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052655777.las,1047097997,15-055-22516,15055225160000,BEREXCO LLC,MELODIE 1-20,38.21888610,-100.84896040,data/las/1052655777.las,GR,DPHI,RHOB,NPHI,PE,DT
371,g2_3,,24.350,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045113342.las,1044580291,15-055-22231,15055222310000,"Oxy USA, Inc.",Garden City 'T' 4,38.02272190,-101.07332870,data/las/1045113342.las,GR,DPHI,RHOB,NPHI,PE,DT
372,g2_3,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045386983.las,1044629398,15-093-21899,15093218990000,"Oxy USA, Inc.",McCreedy 1,38.04518640,-101.26916530,data/las/1045386983.las,GR,DPHI,RHOB,NPHI,PE,DT
373,g2_3,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956225.las,1044140048,15-055-22171,15055221710000,"Oxy USA, Inc.",Turrentine 'A' 4,38.12209690,-101.09458700,data/las/1044956225.las,GR,DPHI,RHOB,NPHI,PE,DT
374,g2_3,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1045399916.las,1044643432,15-055-22251,15055222510000,"Oxy USA, Inc.",Garden City 'V' 5,38.01844550,-101.04153520,data/las/1045399916.las,GR,DPHI,RHOB,NPHI,PE,
375,g2_3,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045113427.las,1044578956,15-055-22229-0100,15055222290100,"Oxy USA, Inc.",Hylbom 'A' 5,38.01815220,-101.09757020,data/las/1045113427.las,GR,DPHI,RHOB,NPHI,PE,
376,g2_3,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956133.las,1044140704,15-055-22173,15055221730000,"Oxy USA, Inc.",Loomis 'B' 2,38.09386330,-101.02780260,data/las/1044956133.las,GR,DPHI,RHOB,NPHI,PE,
377,g2_3,,23.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044891972.las,1044081751,15-055-22137,15055221370000,"Oxy USA, Inc.",Turrentine 'A' 3,38.12565830,-101.09465280,data/las/1044891972.las,GR,DPHI,RHOB,NPHI,PE,
378,g2_3,,23.300,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052046263.las,1046935934,15-055-22509,15055225090000,BEREXCO LLC,SIX M FARMS A 5-22,38.12382670,-101.04241660,data/las/1052046263.las,GR,DPHI,RHOB,NPHI,PE,
379,g2_3,,23.300,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052046219.las,1046935934,15-055-22509,15055225090000,BEREXCO LLC,SIX M FARMS A 5-22,38.12382670,-101.04241660,data/las/1052046219.las,GR,DPHI,RHOB,NPHI,PE,
380,g2_3,,23.070,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/21S34W/1029276124.las,1006053174,15-055-21107,15055211070000,Woolsey Petroleum Corp.,CAREY BRETZ 1,38.24846070,-101.06447620,data/las/1029276124.las,GR,DPHI,RHOB,NPHI,PE,
381,g2_3,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051325839.las,1047202355,15-171-21251,15171212510000,"Ritchie Exploration, Inc.",RAMSEY TRUST 15B 1,38.40652040,-100.73447010,data/las/1051325839.las,GR,DPOR,RHOB,CNPOR,,DT
382,g2_3,,21.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2016/1046139873.las,1044919261,15-203-20296,15203202960000,"Raymond Oil Company, Inc.",McRae 1,38.38511600,-101.27151510,data/las/1046139873.las,GR,DPOR,RHOB,CNPOR,,DT
383,g2_3,,21.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044096118.las,1038695425,15-171-20712,15171207120000,"Palomino Petroleum, Inc.",Savolt Unit 1,38.29119010,-100.94119980,data/las/1044096118.las,GR,DPOR,RHOB,CNPOR,,DT
384,g2_3,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055738105.las,1052656877,15-055-22566,15055225660000,"Daystar Petroleum, Inc.",GRAVES 4,38.14621970,-100.95220900,data/las/1055738105.las,GR,DPOR,RHOB,CNPOR,,
385,g2_4,,24.610,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050385135.las,1046845729,15-203-20346,15203203460000,"Culbreath Oil & Gas Company, Inc.",HAGEN-JANTZ 1-22,38.64349830,-101.17256060,data/las/1050385135.las,GR,DPHI,RHOB,NPHI,PE,DT
386,g2_4,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052086479.las,1050374992,15-171-21255,15171212550000,"Stelbar Oil Corporation, Inc.",EATON 1-2,38.42737840,-100.82424960,data/las/1052086479.las,GR,DPHI,RHOB,NPHI,PE,DT
387,g2_4,,24.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053376289.las,1053313033,15-109-21667,15109216670000,"Shakespeare Oil Co., Inc.",OTTLEY 4-10,38.84560740,-100.85920450,data/las/1053376289.las,GR,DPOR,RHOB,CNPOR,PE,DT
388,g2_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044859818.las,1044080832,15-109-21085,15109210850000,Lario Oil and Gas Co.,Krebs 'A' 2-34,38.79438520,-100.86231930,data/las/1044859818.las,GR,DPOR,RHOB,CNPOR,PE,DT
389,g2_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052071145.las,1050386239,15-171-21258,15171212580000,"Abercrombie Energy, LLC",FOUSER 1-23,38.65304250,-100.83114660,data/las/1052071145.las,GR,DPOR,RHOB,CNPOR,PE,DT
390,g2_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044839534.las,1044069766,15-171-20869,15171208690000,Lario Oil and Gas Co.,Kruse-Novak 1-31,38.44024790,-101.11868680,data/las/1044839534.las,GR,DPOR,RHOB,CNPOR,PE,DT
391,g2_4,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044241826.las,1043456689,15-109-20986,15109209860000,Lario Oil and Gas Co.,Rose 1-3,38.78055490,-100.86413230,data/las/1044241826.las,GR,DPOR,RHOB,CNPOR,PE,DT
392,g2_4,,24.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051694897.las,1046802988,15-203-20336,15203203360000,"Palomino Petroleum, Inc.",WHITHAM-MILLER 1,38.65867890,-101.29321230,data/las/1051694897.las,GR,DPOR,RHOC,NPOR,PE,DT
393,g2_4,,24.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051694911.las,1046802988,15-203-20336,15203203360000,"Palomino Petroleum, Inc.",WHITHAM-MILLER 1,38.65867890,-101.29321230,data/las/1051694911.las,GR,DPOR,RHOC,NPOR,PE,DT
394,g2_4,,23.300,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044977760.las,1044172576,15-171-20910,15171209100000,"FIML Natural Resources, LLC",Suppes 10B-33-1831,38.44516960,-100.74840230,data/las/1044977760.las,GR,DPHI,RHOB,NPHI,PE,
395,g2_4,,23.300,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050377847.las,1046414312,15-171-21196,15171211960000,"Shakespeare Oil Co., Inc.",CARSON 2-26,38.63525020,-101.04139330,data/las/1050377847.las,GR,DPHI,RHOB,NPHI,PE,
396,g2_4,,23.300,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044639300.las,1043741354,15-171-20806,15171208060000,"FIML Natural Resources, LLC",Wiechman 12-19-1831,38.47432110,-100.79319960,data/las/1044639300.las,GR,DPHI,RHOB,NPHI,PE,
397,g2_4,,23.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055485515.las,1052641184,15-171-21291,15171212910000,"Shakespeare Oil Co., Inc.",EDWARDS COMM. 1-6,38.69279490,-101.12346870,data/las/1055485515.las,GR,DPOR,RHOB,CNPOR,PE,
398,g2_4,,23.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044859546.las,1044101315,15-171-20884,15171208840000,"Wood Energy, Inc.",Miller 9-1,38.42068430,-100.97549070,data/las/1044859546.las,GR,DPHI,RHOB,NPHI,PE,
399,g2_4,,23.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044579783.las,1043685157,15-063-21904,15063219040000,Lario Oil and Gas Co.,Rebarchek 1-18,38.83071680,-100.81586960,data/las/1044579783.las,GR,DPOR,RHOB,CNPOR,PE,
400,g2_5,,24.330,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050385182.las,1046842299,15-109-21569,15109215690000,"Hartman Oil Co., Inc.",CLARK/OCHS 1-17,39.00426920,-101.01007910,data/las/1050385182.las,GR,DPHI,RHOB,NPHI,PE,DT
401,g2_5,,24.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1056090128.las,1052918649,15-109-21662,15109216620000,"Mull Drilling Company, Inc.",LUEBBERS 1-18,39.09699930,-101.24899860,data/las/1056090128.las,GR,DPOR,RHOB,CNPOR,PE,DT
402,g2_5,,24.210,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044761822.las,1044013555,15-063-21952,15063219520000,Lario Oil and Gas Co.,Andersen Farms Unit 1-33,38.96201830,-100.77648810,data/las/1044761822.las,GR,DPOR,RHOB,CNPOR,PE,DT
403,g2_5,,23.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044966465.las,1044177075,15-109-21133,15109211330000,Lario Oil and Gas Co.,Cook Trust 2-1,38.95547080,-100.81998770,data/las/1044966465.las,GR,DPOR,RHOB,CNPOR,PE,
404,g2_5,,23.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1044994777.las,1044210872,15-063-22075,15063220750000,Lario Oil and Gas Co.,W & E Farms 3-32,38.96210130,-100.78962370,data/las/1044994777.las,GR,DPOR,RHOB,CNPOR,PE,
405,g2_5,,23.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2011/1043924856.las,1038833150,15-193-20753,15193207530000,"Raymond Oil Co., Inc.",Herren 'A' 1,39.25608820,-101.11525390,data/las/1043924856.las,GR,DPOR,RHOB,CNPOR,PE,
406,g2_5,,23.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050385081.las,1050371143,15-193-21046,15193210460000,"Arcadian Resources, LLC",LIAM 2-19,39.34097260,-100.92731680,data/las/1050385081.las,GR,DPOR,RHOB,CNPOR,PE,
407,g2_5,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052711739.las,1051682245,15-109-21607,15109216070000,"CMX, Inc.",SCHERTZ TRUST UNIT 1-25,38.98711660,-101.15619680,data/las/1052711739.las,GR,DPOR,RHOB,CNPOR,,DT
408,g2_5,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051325990.las,1046494106,15-109-21518,15109215180000,Fossil Resources LLC,PLUMMER FAMILY TRUST 1,38.94874990,-101.29698070,data/las/1051325990.las,GR,DPOR,RHOB,CNPOR,,DT
409,g2_5,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051661369.las,1046768477,15-193-21011,15193210110000,"Gulf Exploration, LLC",HENRY 1-27,39.41443370,-101.20788970,data/las/1051661369.las,GR,DPOR,RHOB,CNPOR,,DT
410,g2_5,,21.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051704848.las,1046820596,15-063-22332,15063223320000,"Murfin Drilling Co., Inc.",ABELL RANCH 'B' 4-31,38.96975500,-100.69587690,data/las/1051704848.las,GR,DPOR,RHOB,CNPOR,,DT
411,g2_5,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052001702.las,1046969432,15-109-21585,15109215850000,"L. D. Drilling, Inc.",LOWE 32C 1,39.05258990,-101.34192880,data/las/1052001702.las,GR,DPOR,RHOB,CNPOR,,DT
412,g2_5,,21.180,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044910499.las,1044138962,15-193-20858,15193208580000,"Norstar Petroleum, Inc.",Barrett Family Trust 1-35,39.22238440,-101.19329330,data/las/1044910499.las,GR,DPOR,RHOB,CNPOR,,DT
413,g2_5,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2025/1056589278.las,1052939224,15-109-21664,15109216640000,"Russell Oil, Inc.",BOWIE 29-3,39.06959910,-100.89044040,data/las/1056589278.las,GR,DPOR,RHOB,CNPOR,,
414,g2_5,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051680192.las,1051523808,15-193-21074,15193210740000,ELK Energy Holdings LLC,WERNER 1-4,39.20803700,-101.00770400,data/las/1051680192.las,GR,DPOR,RHOB,CNPOR,,
415,g2_6,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2022/1052310130.las,1051315421,15-193-21069,15193210690000,"Funk Petroleum, LLC",3KO 1-5,39.47720900,-101.13009810,data/las/1052310130.las,GR,DPOR,RHOB,CNPOR,,DT
416,g2_6,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052036989.las,1047067855,15-153-21222,15153212220000,"Murfin Drilling Co., Inc.",FRISBIE 'C' 1-16,39.87444300,-101.25278650,data/las/1052036989.las,GR,DPOR,RHOB,CNPOR,,DT
417,g2_6,,21.270,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054813006.las,1052448677,15-153-21289,15153212890000,"Murfin Drilling Co., Inc.",POCHOP 'A' 1-34,39.82945530,-101.22904250,data/las/1054813006.las,GR,DPOR,RHOB,CNPOR,,DT
418,g2_6,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046801096.las,1046522084,15-153-21204,15153212040000,BEREXCO LLC,POCHOP 1-8,39.80146010,-101.26667820,data/las/1046801096.las,GR,DPOR,RHOB,CNPOR,,DT
419,g2_6,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1047191350.las,1046209633,15-193-20986,15193209860000,"Gulf Exploration, LLC",SKOLOUT TRUST 1-15,39.44558970,-101.22114830,data/las/1047191350.las,GR,DPOR,RHOB,CNPOR,,DT
420,g2_6,,21.260,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046502057.las,1045030949,15-153-21152,15153211520000,"Murfin Drilling Co., Inc.",O'Neill 1-14,39.79360820,-100.88163560,data/las/1046502057.las,GR,DPOR,RHOB,CNPOR,,DT
421,g2_6,,21.250,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2023/1053429119.las,1052034842,15-153-21265,15153212650000,"Murfin Drilling Co., Inc.",MB A 3-35,39.66665450,-100.76705070,data/las/1053429119.las,GR,DPOR,RHOB,CNPOR,,DT
422,g2_6,,21.200,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046501911.las,1045051053,15-153-21162,15153211620000,Thoroughbred Associates L.L.C.,Cozza 1-20,39.68533340,-101.27575620,data/las/1046501911.las,GR,DPOR,RHOB,CNPOR,,DT
423,g2_6,,20.240,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2021/1052074909.las,1050386233,15-153-21239,15153212390000,"Val Energy, Inc.",SCHMADERER 1-23,39.69245030,-100.87389330,data/las/1052074909.las,GR,DPOR,RHOB,CNPOR,,
424,g2_6,,20.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046530946.las,1045098126,15-193-20960,15193209600000,"Carmen Schmitt, Inc.",Ziegelmeier 1-2,39.47016700,-100.86213720,data/las/1046530946.las,GR,DPOR,RHOB,CNPOR,,
425,g2_6,,20.230,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051332938.las,1046494113,15-193-21001,15193210010000,"Brito Oil Company, Inc.",COOK 1-10,39.55121720,-101.20377200,data/las/1051332938.las,GR,DPOR,RHOB,CNPOR,,
426,g2_6,,20.220,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054311029.las,1052116669,15-153-21276,15153212760000,"Brito Oil Company, Inc.",HINES FARMS 1-9,39.71845200,-101.35571910,data/las/1054311029.las,GR,DPOR,RHOB,CNPOR,,
427,g2_6,,20.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046501910.las,1045038651,15-193-20954,15193209540000,"Raymond Oil Company, Inc.",Biggs 1,39.49264280,-101.29002360,data/las/1046501910.las,GR,DPOR,RHOB,CNPOR,,
428,g2_6,,20.170,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046666886.las,1046533343,15-153-21205,15153212050000,"Castle Resources, Inc.",WORLEY 1,39.87319380,-101.14290560,data/las/1046666886.las,GR,DPOR,RHOB,CNPOR,,
429,g2_6,,20.160,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1046943453.las,1046822324,15-153-21212,15153212120000,"Castle Resources, Inc.",FOCKE 1,39.86375310,-101.12315920,data/las/1046943453.las,GR,DPOR,RHOB,CNPOR,,
