src_id,dst_id,dist_km,pad_ft,overlap_ft,overlap_frac,status,dtw_cost,dtw_cost_per_step
12869,12873,1.2319393756762196,10.0,2940.5,1.0,ok,185.73924541247436,0.708928417604864
13729,13731,1.5565191848687947,10.0,3453.5,1.0,ok,178.11710016178048,0.682440996788431
4853,4856,0.8492692740601524,10.0,798.4,1.0,ok,180.17666601548572,0.6698017323995752
19508,19513,1.859602684415418,10.0,4504.5,1.0,ok,171.7649141365457,0.645732759911826
15100,15101,3.564708967019648,10.0,2860.5,1.0,ok,178.72452290321394,0.6821546675695188
3151,3157,0.2007195725002785,10.0,1190.5,0.9980717639168344,ok,169.47941737327633,0.6444084310770963
11492,11496,1.7549481521609396,10.0,1266.0,0.8674203494347379,ok,186.5620717090215,0.6833775520476978
21228,21229,1.4084314630592976,10.0,1275.5,0.5496660202542556,ok,190.21204252948687,0.7177812925641014
1714,1729,1.45283413337255,10.0,1042.0,0.9997601343247782,ok,195.4724530264867,0.7160163114523322
19851,19852,1.2360408694306206,10.0,1414.25,0.6257743362831858,ok,180.42690732632443,0.6707319974956298
10975,10977,1.0459088282621167,10.0,3808.5,1.0,ok,178.15178681601208,0.6773832198327455
8353,8369,2.69525004240095,10.0,2150.75,0.9155049483877833,ok,180.2334632548338,0.6725129225926634
10993,10994,1.4474882549199697,10.0,4030.0,1.0,ok,190.28045768954811,0.7346735818129271
4565,4574,0.2014855552952518,10.0,1173.5,1.0,ok,166.6521688171211,0.6409698800658503
9849,10377,0.8006401510468869,10.0,3490.5,1.0,ok,177.41867015314767,0.6797650197438608
4023,4025,0.9191297277078454,10.0,1097.6,0.9912399530389234,ok,179.943498627227,0.6868072466688053
22365,22368,1.6063140545730603,10.0,4832.5,1.0,ok,182.12189897857638,0.68725244897576
9616,9617,0.9255632724858134,10.0,2443.5,1.0,ok,178.8304096926972,0.6878092680488354
23225,23226,2.8450677587565916,10.0,319.5,0.13016907720513343,ok,192.12261753834025,0.7417861681016998
6008,6012,3.482863813152868,10.0,796.75,0.9872986369268897,end_mismatch,185.46794961258203,0.6623855343306501
11295,11332,1.8663949062108636,10.0,2543.0,0.9998034204835856,ok,184.83738009647934,0.7028037266025831
10192,10716,4.131996423632765,10.0,786.0,0.9107763615295481,end_mismatch,171.30205777367314,0.6206596296147577
12095,12139,2.800491425204534,10.0,2531.75,1.0,ok,180.24269880126158,0.6776041308318105
