src_rep_id,dst_rep_id,dist_km,source
781,785,6.11754501765295,quadrant
619,713,6.11820904575905,quadrant
837,850,6.139944170810572,quadrant
146,152,6.141890486881163,quadrant
736,745,6.175159344320933,quadrant
363,364,6.223923728201999,quadrant
184,187,6.22690098991512,quadrant
154,210,6.2304347282433685,quadrant
154,211,6.2304347282433685,quadrant
752,760,6.2490211542711895,quadrant
615,618,6.263052844357596,quadrant
437,441,6.268043366759421,quadrant
582,583,6.268988169117191,quadrant
314,322,6.270402143955779,quadrant
617,626,6.270969396206679,quadrant
166,170,6.2799191658531175,quadrant
608,610,6.282027595154101,quadrant
727,743,6.282470933732007,quadrant
152,159,6.301813647308492,quadrant
246,247,6.309529380156664,quadrant
267,281,6.320032837478471,quadrant
818,822,6.337051597217706,quadrant
646,736,6.353872259294879,quadrant
361,366,6.356352307827741,quadrant
806,807,6.35942875658684,quadrant
601,606,6.361416310579792,quadrant
85,88,6.380337790323373,quadrant
84,88,6.383411756454547,quadrant
877,891,6.385202438979937,quadrant
450,457,6.3977983176231055,quadrant
433,442,6.4011362067033355,quadrant
872,879,6.4051535598881095,quadrant
645,736,6.423289928613734,quadrant
241,260,6.436813291755261,quadrant
735,741,6.450453333829305,quadrant
855,926,6.452737798729907,quadrant
571,581,6.491111886086342,quadrant
669,670,6.492509136222835,quadrant
940,943,6.495625735480728,quadrant
781,786,6.49822858943822,quadrant
988,993,6.506921411387726,quadrant
989,993,6.506921411387726,quadrant
13,250,6.5071903673292075,quadrant
582,584,6.507861547271752,quadrant
663,669,6.540811428213775,quadrant
314,335,6.541105543900529,quadrant
167,170,6.564541614940762,quadrant
762,772,6.585980863204058,quadrant
243,248,6.590794598446494,quadrant
167,171,6.6011429411762546,quadrant
311,327,6.603443546839889,quadrant
167,175,6.6070226154807035,quadrant
968,972,6.608840703323349,quadrant
373,376,6.633193241399006,quadrant
967,978,6.663195781645045,quadrant
148,153,6.666670264831505,quadrant
80,82,6.739452610035318,quadrant
208,209,6.7401122500059785,quadrant
509,523,6.74520948975748,quadrant
781,789,6.752201911885373,quadrant
543,548,6.77528254475135,quadrant
352,354,6.790467414694545,quadrant
574,577,6.7958390957710995,quadrant
722,723,6.818571660416723,quadrant
118,121,6.830493306827984,quadrant
795,801,6.8396218084520815,quadrant
527,533,6.865228780570649,quadrant
860,861,6.86713847908759,quadrant
740,820,6.87672416377128,quadrant
662,754,6.879453601516554,quadrant
386,394,6.896082287054747,quadrant
930,931,6.915116475070262,quadrant
479,484,6.9208334957766695,quadrant
118,128,6.928161115208106,quadrant
470,473,6.935745837625871,quadrant
16,21,6.937973095081159,quadrant
20,21,6.937973095081159,quadrant
385,397,6.943537059783588,quadrant
767,774,6.945061362746367,quadrant
876,878,6.962119009923464,quadrant
742,744,6.987111383510844,quadrant
402,410,7.02225346124119,quadrant
567,569,7.0240886623344645,quadrant
857,867,7.025264301094893,quadrant
718,735,7.040914707543361,quadrant
53,55,7.049123879711135,quadrant
314,331,7.069445616376142,quadrant
167,173,7.089956416151977,quadrant
121,125,7.09498040007371,quadrant
659,751,7.103220420636247,quadrant
680,686,7.13137745637188,quadrant
260,263,7.1525779520312796,quadrant
84,85,7.153606259480472,quadrant
215,223,7.157896750038387,quadrant
216,223,7.157896750038387,quadrant
596,597,7.163299148406968,quadrant
624,715,7.183939687145248,quadrant
971,993,7.208657383213386,quadrant
840,841,7.212084205431796,quadrant
480,481,7.257990809654981,quadrant
732,736,7.261439275168486,quadrant
988,992,7.266151739479836,quadrant
989,992,7.266151739479836,quadrant
135,142,7.279225372305527,quadrant
844,904,7.279285718280519,quadrant
844,906,7.279285718280519,quadrant
618,625,7.279319660610697,quadrant
763,772,7.28409514373344,quadrant
33,43,7.288903744844401,quadrant
839,846,7.2948867440962415,quadrant
795,803,7.308930676870371,quadrant
718,719,7.311264146138063,quadrant
735,740,7.328418479064436,quadrant
547,550,7.3317123608737,quadrant
725,733,7.336324212885973,quadrant
737,745,7.336993285430275,quadrant
604,609,7.339696604532029,quadrant
754,760,7.34589444652152,quadrant
545,548,7.355849039280866,quadrant
893,894,7.359106012564122,quadrant
138,143,7.388549580032182,quadrant
605,612,7.400609975026871,quadrant
823,850,7.4332392971927055,quadrant
17,19,7.458129210652123,quadrant
78,79,7.479040456374065,quadrant
740,811,7.504780550062063,quadrant
848,904,7.505820112981651,quadrant
513,516,7.508725464602088,quadrant
554,557,7.540429145593283,quadrant
793,804,7.540745575618475,quadrant
982,984,7.5746284370613335,quadrant
560,561,7.578570587828768,quadrant
818,835,7.5815473232322015,quadrant
830,831,7.585804826620884,quadrant
763,766,7.592631445305013,quadrant
738,746,7.593453368098908,quadrant
553,560,7.595199878989058,quadrant
555,557,7.607963065780818,quadrant
33,42,7.63685639616293,quadrant
508,515,7.641975320158347,quadrant
541,550,7.651067557277236,quadrant
314,321,7.6651179611181774,quadrant
314,315,7.689978021438136,quadrant
405,412,7.695174184237994,quadrant
718,727,7.729224486087528,quadrant
806,813,7.737986142555979,quadrant
343,366,7.752775818833363,quadrant
456,457,7.755940738568873,quadrant
818,825,7.767722642472464,quadrant
422,426,7.769158673946949,quadrant
349,366,7.781917993851711,quadrant
341,366,7.791206399227478,quadrant
79,82,7.793592372412382,quadrant
441,444,7.796348554496475,quadrant
305,408,7.825855295536282,quadrant
306,408,7.825855295536282,quadrant
453,457,7.874734960109944,quadrant
454,457,7.874734960109944,quadrant
766,773,7.89173174774814,quadrant
419,427,7.894840808596077,quadrant
540,550,7.896502654504715,quadrant
77,87,7.912519728954674,quadrant
341,347,7.914142384794915,quadrant
237,260,7.94439971202797,quadrant
291,392,7.973714484607156,quadrant
291,393,7.973714484607156,quadrant
763,773,7.9851554079560065,quadrant
439,442,7.9950897380105115,quadrant
954,974,7.996526982739967,quadrant
942,949,7.999295690481662,quadrant
16,256,8.003635506203706,quadrant
20,256,8.003635506203706,quadrant
872,878,8.006392297735708,quadrant
826,832,8.024549339312378,quadrant
256,261,8.035782030858572,quadrant
62,85,8.056005739324668,quadrant
326,327,8.069447582563713,quadrant
74,76,8.091677804431038,quadrant
825,832,8.096829490203069,quadrant
476,484,8.108842440278343,quadrant
141,158,8.118505489158546,quadrant
780,787,8.128272694743078,quadrant
624,711,8.138687365995766,quadrant
239,344,8.139857430139465,quadrant
135,137,8.151893688643922,quadrant
381,386,8.158421969321871,quadrant
874,879,8.160577133887276,quadrant
777,787,8.16093555274149,quadrant
781,787,8.168108895477351,quadrant
647,659,8.175624752955182,quadrant
476,477,8.176392917115571,quadrant
95,97,8.178046079664934,quadrant
97,99,8.178046079664934,quadrant
624,707,8.183412011838264,quadrant
981,988,8.188858797992326,quadrant
416,418,8.201559318410222,quadrant
239,342,8.22074629670654,quadrant
616,626,8.226035302090475,quadrant
676,686,8.231650723785991,quadrant
125,130,8.246195363424109,quadrant
764,766,8.266821273939476,quadrant
765,766,8.266821273939476,quadrant
244,250,8.26775657170018,quadrant
378,384,8.27327454084949,quadrant
379,384,8.27327454084949,quadrant
688,694,8.331924270712218,quadrant
84,86,8.33708484627693,quadrant
878,879,8.345250699919188,quadrant
212,214,8.356685428674053,quadrant
213,214,8.356685428674053,quadrant
82,83,8.378660469030946,quadrant
598,606,8.392079999268745,quadrant
17,21,8.393704869487038,quadrant
938,939,8.40800501220941,quadrant
15,21,8.416233212846704,quadrant
19,21,8.445866354452452,quadrant
374,376,8.47184553922021,quadrant
64,68,8.478323912461567,quadrant
990,993,8.478895663891507,quadrant
330,334,8.483183018631587,quadrant
817,820,8.48838561207121,quadrant
569,573,8.497711395685943,quadrant
31,33,8.526188709311155,quadrant
33,35,8.526188709311155,quadrant
415,419,8.570859609721884,quadrant
25,26,8.577910412542977,quadrant
620,713,8.581777268599946,quadrant
455,457,8.587050851300393,quadrant
81,85,8.591214750649474,quadrant
818,836,8.61166615783182,quadrant
689,694,8.625919667417172,quadrant
761,766,8.63751189180992,quadrant
811,817,8.645751280282207,quadrant
698,787,8.653108004392836,quadrant
292,392,8.670308928960198,quadrant
716,728,8.682813177253328,quadrant
661,683,8.69825396882159,quadrant
277,279,8.700339751447022,quadrant
351,352,8.710902056997032,quadrant
856,867,8.712110154209086,quadrant
883,938,8.717591093742042,quadrant
586,591,8.751237848750533,quadrant
649,654,8.760136522623991,quadrant
650,654,8.760136522623991,quadrant
508,514,8.770539779861625,quadrant
879,884,8.79009547682289,quadrant
376,384,8.810400622477847,quadrant
417,428,8.816014667224737,quadrant
53,58,8.834218360865902,quadrant
827,850,8.83528173760708,quadrant
60,87,8.847695446595726,quadrant
432,436,8.854927964848079,quadrant
371,376,8.858048415863472,quadrant
980,981,8.858166786281576,quadrant
245,247,8.868393466848856,quadrant
851,915,8.869888498313804,quadrant
314,316,8.873585355989412,quadrant
346,347,8.876827442174529,quadrant
463,470,8.893284522399783,quadrant
343,365,8.916344382648484,quadrant
981,983,8.936917853909907,quadrant
481,488,8.975180217540045,quadrant
841,845,9.009402351253721,quadrant
717,730,9.020432297469677,quadrant
527,605,9.030031716018044,quadrant
260,265,9.035448559794107,quadrant
7,9,9.040114351790224,quadrant
682,686,9.049241121645982,quadrant
747,771,9.05221364654196,quadrant
762,766,9.05502395605306,quadrant
624,706,9.086576259138662,quadrant
314,330,9.107340053244128,quadrant
474,484,9.14802597978638,quadrant
55,56,9.154046181412722,quadrant
676,681,9.178511469597527,quadrant
445,457,9.202533240264165,quadrant
573,577,9.204022390148664,quadrant
301,305,9.205587936287998,quadrant
301,306,9.205587936287998,quadrant
16,22,9.210244153379618,quadrant
20,22,9.210244153379618,quadrant
861,869,9.218043301686631,quadrant
776,781,9.221195665965396,quadrant
504,529,9.240871136933892,quadrant
864,926,9.241170082097726,quadrant
651,655,9.25366237535523,quadrant
855,867,9.260097800854162,quadrant
431,436,9.267466154263287,quadrant
274,372,9.268374697944907,quadrant
17,256,9.271860643879197,quadrant
859,861,9.27545112240064,quadrant
741,811,9.288943403502628,quadrant
733,743,9.308877516636935,quadrant
721,729,9.313191916357313,quadrant
557,561,9.344332045954676,quadrant
809,810,9.369368221747873,quadrant
823,827,9.376449535615098,quadrant
416,428,9.377997670127193,quadrant
165,169,9.401031403792887,quadrant
163,164,9.417537332323597,quadrant
401,411,9.4200934262697,quadrant
358,359,9.425435156632739,quadrant
899,907,9.42691142452981,quadrant
886,904,9.438755190892193,quadrant
886,906,9.438755190892193,quadrant
616,617,9.450883667684195,quadrant
857,861,9.453748032961506,quadrant
300,305,9.4604105324117,quadrant
969,975,9.47279257487608,quadrant
753,756,9.49185114750307,quadrant
416,436,9.508795462415318,quadrant
676,680,9.511749060676022,quadrant
889,890,9.512594811199415,quadrant
304,408,9.51949945378335,quadrant
558,565,9.533977525531753,quadrant
941,949,9.54240416876408,quadrant
624,710,9.543135237122415,quadrant
669,671,9.566225489839946,quadrant
45,49,9.566395431469033,quadrant
395,397,9.577280271017171,quadrant
421,423,9.582816623670935,quadrant
519,530,9.593071229256626,quadrant
5,9,9.598123934499872,quadrant
612,626,9.614069104350937,quadrant
361,365,9.615404105398646,quadrant
704,715,9.630832944584862,quadrant
313,315,9.640902288919465,quadrant
158,212,9.646863584375422,quadrant
158,213,9.646863584375422,quadrant
432,434,9.647892175965431,quadrant
459,565,9.649882499677517,quadrant
416,444,9.651252233531608,quadrant
409,415,9.661478808468972,quadrant
56,66,9.665913262714668,quadrant
286,392,9.669166596567301,quadrant
675,680,9.674450448972106,quadrant
152,153,9.68339269471761,quadrant
81,88,9.684790983248082,quadrant
866,867,9.686718875761814,quadrant
313,323,9.69665552602653,quadrant
348,351,9.698980528546203,quadrant
13,9,9.704776215945344,quadrant
224,225,9.708305185229941,quadrant
56,58,9.712355967835562,quadrant
668,669,9.712726010363134,quadrant
633,655,9.714358567766801,quadrant
638,655,9.721887921869257,quadrant
139,142,9.722708325815558,quadrant
120,998,9.72535309663735,quadrant
120,999,9.72535309663735,quadrant
284,289,9.745433550103103,quadrant
6,9,9.749900477042164,quadrant
971,990,9.754696999261482,quadrant
520,530,9.77194207917826,quadrant
727,735,9.774798553087075,quadrant
662,758,9.77731595576326,quadrant
627,717,9.782572893821156,quadrant
381,480,9.786407618445962,quadrant
421,524,9.789189093249222,quadrant
974,977,9.79351552310813,quadrant
654,655,9.835692296784488,quadrant
140,141,9.840286624418434,quadrant
425,427,9.85666403864163,quadrant
644,655,9.85666758291311,quadrant
284,293,9.866773606691922,quadrant
313,321,9.868539229631885,quadrant
752,754,9.877404093048021,quadrant
270,273,9.879303037112965,quadrant
137,142,9.886551633017737,quadrant
970,972,9.89395793086543,quadrant
746,757,9.901901599350325,quadrant
224,226,9.908276559879358,quadrant
779,787,9.90916783239264,quadrant
292,296,9.90949524960274,quadrant
154,158,9.935696802817045,quadrant
365,366,9.96161697518679,quadrant
618,621,9.972959621748458,quadrant
481,485,10.001616543628172,quadrant
713,715,10.00419295539145,quadrant
48,49,10.009371927093165,quadrant
778,787,10.027892855840355,quadrant
784,786,10.036640625125976,quadrant
318,427,10.041354066358247,quadrant
18,28,10.042930445654259,quadrant
300,304,10.064927610445066,quadrant
647,656,10.080008745969474,quadrant
345,353,10.080164688227976,quadrant
800,868,10.10374848128882,quadrant
748,759,10.109927575505159,quadrant
682,763,10.111294834576508,quadrant
508,510,10.127336457926184,quadrant
474,483,10.167284028462522,quadrant
694,699,10.169807602089938,quadrant
260,262,10.206210956338804,quadrant
584,587,10.21536099708293,quadrant
276,277,10.22988553740613,quadrant
242,243,10.23280690984625,quadrant
313,320,10.238262163249274,quadrant
622,714,10.242483471240396,quadrant
843,849,10.251268355524708,quadrant
200,203,10.254871928810507,quadrant
928,932,10.262395176171921,quadrant
364,368,10.27009310561547,quadrant
445,448,10.298553319677234,quadrant
549,553,10.299690643404654,quadrant
286,296,10.311838918069284,quadrant
694,695,10.315121295080017,quadrant
471,473,10.319272887511236,quadrant
46,48,10.31972347045026,quadrant
350,352,10.321788758164413,quadrant
495,501,10.32790946680888,quadrant
903,909,10.336086278916365,quadrant
903,911,10.336086278916365,quadrant
313,322,10.349316092608968,quadrant
45,48,10.376135391365164,quadrant
415,425,10.376147205579453,quadrant
196,200,10.376759883898032,quadrant
197,200,10.376759883898032,quadrant
375,376,10.40140082022279,quadrant
198,200,10.41073990838572,quadrant
199,200,10.41073990838572,quadrant
267,372,10.422372928791766,quadrant
846,848,10.431467542865551,quadrant
903,913,10.466607744553617,quadrant
276,279,10.48756456623398,quadrant
949,951,10.497186149757875,quadrant
489,506,10.49950695951676,quadrant
968,969,10.506471932226518,quadrant
593,677,10.512586890295411,quadrant
56,57,10.521513190985397,quadrant
622,712,10.523774147837074,quadrant
463,471,10.548761388133373,quadrant
719,740,10.553366722708079,quadrant
693,696,10.558942884807863,quadrant
67,70,10.590278537970196,quadrant
674,685,10.59050208498224,quadrant
892,904,10.593338579842305,quadrant
895,904,10.593338579842305,quadrant
953,976,10.598590974911042,quadrant
812,821,10.603488984498938,quadrant
385,392,10.612420208865824,quadrant
385,393,10.612420208865824,quadrant
661,671,10.615006739359423,quadrant
795,797,10.647884535986778,quadrant
535,536,10.651173627225324,quadrant
519,526,10.676358092566133,quadrant
120,994,10.682255523913877,quadrant
631,730,10.685591081861071,quadrant
556,559,10.687685884725632,quadrant
682,774,10.688252100279318,quadrant
405,414,10.693820629923897,quadrant
103,986,10.701117100525295,quadrant
104,986,10.701117100525295,quadrant
105,986,10.701117100525295,quadrant
106,986,10.701117100525295,quadrant
107,986,10.701117100525295,quadrant
108,986,10.701117100525295,quadrant
109,986,10.701117100525295,quadrant
110,986,10.701117100525295,quadrant
111,986,10.701117100525295,quadrant
112,986,10.701117100525295,quadrant
113,986,10.701117100525295,quadrant
114,986,10.701117100525295,quadrant
115,986,10.701117100525295,quadrant
116,986,10.701117100525295,quadrant
758,761,10.705268508015445,quadrant
68,71,10.709191669598566,quadrant
568,569,10.710436627881506,quadrant
894,896,10.722476983534847,quadrant
578,579,10.723832632480548,quadrant
687,688,10.728088254468455,quadrant
772,774,10.73789275259549,quadrant
148,155,10.748642371587406,quadrant
141,214,10.781047766920455,quadrant
565,566,10.795636816000497,quadrant
844,847,10.802139493337236,quadrant
256,266,10.802454004017754,quadrant
749,757,10.822357771021942,quadrant
162,165,10.830749194284536,quadrant
725,743,10.858394620431442,quadrant
875,879,10.86751139964956,quadrant
82,86,10.872681899598478,quadrant
729,730,10.877097772232327,quadrant
615,625,10.896492407497094,quadrant
742,745,10.909525548020051,quadrant
357,367,10.947950769199712,quadrant
252,255,10.978079636852986,quadrant
605,626,10.984565791579298,quadrant
838,842,10.986648137526402,quadrant
860,869,10.988627225596407,quadrant
924,927,10.999066707052133,quadrant
870,883,11.015315435021114,quadrant
59,63,11.027740312932844,quadrant
984,993,11.036104168426148,quadrant
571,572,11.054328084757834,quadrant
118,123,11.074939228147098,quadrant
498,499,11.077401883253536,quadrant
53,57,11.098893243140823,quadrant
827,840,11.108569918633409,quadrant
474,503,11.10909987362431,quadrant
268,272,11.123142007091614,quadrant
679,684,11.125801275276508,quadrant
837,845,11.125882637885194,quadrant
875,880,11.140514406960545,quadrant
750,753,11.14076766825513,quadrant
163,165,11.151844636033927,quadrant
875,876,11.153678081324898,quadrant
128,129,11.175018226901624,quadrant
27,280,11.178546456251718,quadrant
567,579,11.183859861600526,quadrant
589,596,11.186667446790295,quadrant
630,635,11.194381922471228,quadrant
409,427,11.196309623772823,quadrant
371,373,11.205605445295785,quadrant
461,564,11.209763602828216,quadrant
876,880,11.226142549507621,quadrant
599,600,11.258009543125818,quadrant
420,423,11.267722550848875,quadrant
267,274,11.278723077988206,quadrant
80,87,11.296184842448463,quadrant
495,587,11.308024856281524,quadrant
660,661,11.351633140970899,quadrant
672,675,11.355296148092531,quadrant
874,875,11.36058156838135,quadrant
681,683,11.377034593099301,quadrant
370,383,11.380142060562681,quadrant
162,163,11.38248417843585,quadrant
630,640,11.392368599471329,quadrant
353,457,11.402752552149085,quadrant
676,682,11.406142285754772,quadrant
557,559,11.427338575135188,quadrant
786,788,11.428457998465948,quadrant
385,395,11.429201226450397,quadrant
141,207,11.430255323878097,quadrant
768,770,11.434435713156656,quadrant
421,525,11.468263329906529,quadrant
8,9,11.479378088941,quadrant
750,756,11.481327469195033,quadrant
291,296,11.490685428491972,quadrant
176,224,11.512490368770683,quadrant
580,657,11.517851317825713,quadrant
13,244,11.520472190241309,quadrant
357,359,11.521251390335149,quadrant
793,805,11.543282390017135,quadrant
851,919,11.551789464383111,quadrant
903,908,11.552156035095743,quadrant
903,910,11.552156035095743,quadrant
724,729,11.554295753293438,quadrant
313,426,11.555396841595623,quadrant
191,204,11.564701632124097,quadrant
191,205,11.564701632124097,quadrant
192,204,11.564701632124097,quadrant
193,204,11.564701632124097,quadrant
610,617,11.597197654697311,quadrant
776,788,11.614368291878392,quadrant
340,349,11.62473265962747,quadrant
690,691,11.627369746364012,quadrant
761,773,11.633136287557425,quadrant
659,744,11.6448890789117,quadrant
340,341,11.64496531483711,quadrant
13,8,11.649275488284497,quadrant
575,576,11.661780042204906,quadrant
147,152,11.680883071323843,quadrant
811,821,11.68758180516972,quadrant
591,595,11.693840030509294,quadrant
822,836,11.698939259150691,quadrant
834,847,11.705567684098426,quadrant
83,86,11.710767043166118,quadrant
717,720,11.716291849429648,quadrant
940,949,11.719087818858979,quadrant
240,242,11.719344395755876,quadrant
300,411,11.730446207455124,quadrant
550,551,11.745562229345856,quadrant
986,991,11.758452600050472,quadrant
554,564,11.76269072691587,quadrant
131,145,11.763493004756139,quadrant
380,383,11.764136616171216,quadrant
847,848,11.771258704713178,quadrant
569,577,11.785421551800997,quadrant
52,66,11.79342200775262,quadrant
661,668,11.79496975245487,quadrant
534,536,11.80549924837586,quadrant
494,502,11.816400381297573,quadrant
541,547,11.818549409637997,quadrant
357,369,11.830507654055847,quadrant
419,425,11.839509310316764,quadrant
19,261,11.839512338568627,quadrant
475,572,11.839638071236863,quadrant
410,492,11.861021884062112,quadrant
137,141,11.880425962793993,quadrant
316,436,11.88267756052972,quadrant
537,547,11.912361762154966,quadrant
262,263,11.912981631806334,quadrant
969,973,11.918572534699868,quadrant
418,426,11.963441094942915,quadrant
77,79,11.964306569670306,quadrant
814,818,11.965925591805732,quadrant
739,815,11.970754403736501,quadrant
483,493,11.972249004998769,quadrant
885,892,11.977722299714653,quadrant
885,895,11.977722299714653,quadrant
568,574,11.984135398344693,quadrant
13,2,11.990653570862753,quadrant
13,3,11.990653570862753,quadrant
697,701,12.001976321128911,quadrant
860,865,12.017381915561318,quadrant
829,830,12.023914807814558,quadrant
860,866,12.025668330887697,quadrant
684,687,12.027072626172854,quadrant
992,993,12.060260979916555,quadrant
617,625,12.071554253402077,quadrant
489,586,12.081035562155769,quadrant
752,758,12.082475233482816,quadrant
663,668,12.090000846825491,quadrant
262,264,12.098591322422221,quadrant
573,574,12.098708450078979,quadrant
124,998,12.102344022567575,quadrant
370,384,12.113137869595251,quadrant
340,343,12.117063969201483,quadrant
129,995,12.1179822043261,quadrant
13,4,12.120828071341933,quadrant
567,575,12.125674440958793,quadrant
754,758,12.140051082626997,quadrant
873,875,12.141533107306262,quadrant
53,54,12.141635548677705,quadrant
345,457,12.155477392671031,quadrant
460,565,12.168582906770482,quadrant
267,271,12.170847237720833,quadrant
690,700,12.172071448488328,quadrant
696,700,12.197975032938539,quadrant
761,764,12.221941101749527,quadrant
761,765,12.221941101749527,quadrant
684,699,12.231926896286666,quadrant
140,208,12.235437570723898,quadrant
242,249,12.244176019326536,quadrant
160,163,12.24652688048864,quadrant
483,497,12.248305533591703,quadrant
65,73,12.25227342664393,quadrant
363,368,12.273437670564002,quadrant
312,326,12.277318715478332,quadrant
793,797,12.290119706935961,quadrant
716,731,12.31516092466727,quadrant
65,66,12.318479592972011,quadrant
155,156,12.3243140723718,quadrant
155,157,12.3243140723718,quadrant
885,886,12.325495091055087,quadrant
939,960,12.343984141111877,quadrant
660,671,12.34430341612537,quadrant
484,493,12.350113851210585,quadrant
101,96,12.350256807049897,quadrant
93,96,12.350256807049897,quadrant
94,96,12.350256807049897,quadrant
776,778,12.370785312313915,quadrant
593,596,12.376078578336818,quadrant
119,128,12.387277572551303,quadrant
150,160,12.395440783215065,quadrant
797,800,12.399453560569818,quadrant
123,129,12.40014832073016,quadrant
281,372,12.434674688940587,quadrant
237,263,12.436000955789158,quadrant
238,263,12.436000955789158,quadrant
304,401,12.448416590654858,quadrant
276,280,12.449719271386629,quadrant
681,773,12.451196386056292,quadrant
538,547,12.451889546620615,quadrant
967,977,12.460877368918057,quadrant
95,96,12.462916472572195,quadrant
96,99,12.462916472572195,quadrant
838,841,12.464618600542059,quadrant
589,593,12.469586165993023,quadrant
62,84,12.472847503058537,quadrant
977,979,12.49857443960892,quadrant
13,14,12.505212836150012,quadrant
66,70,12.507366808074917,quadrant
347,366,12.51264885209261,quadrant
736,737,12.537220132419566,quadrant
567,573,12.550603070219866,quadrant
252,257,12.567602597846436,quadrant
242,248,12.570742741379059,quadrant
497,503,12.57337435488075,quadrant
726,727,12.578112442114005,quadrant
693,701,12.592683346980126,quadrant
474,478,12.597861043003746,quadrant
121,123,12.605078759276825,quadrant
687,694,12.608313731463749,quadrant
400,413,12.631114210075248,quadrant
901,909,12.636166728232794,quadrant
691,696,12.64501717223776,quadrant
833,836,12.645346469992882,quadrant
445,452,12.654503926306997,quadrant
967,979,12.65852103282011,quadrant
50,66,12.660698395286683,quadrant
390,398,12.661530390768084,quadrant
695,699,12.667190092186262,quadrant
160,164,12.668656930693905,quadrant
387,403,12.678889324787392,quadrant
971,988,12.695245763016107,quadrant
797,863,12.695402522187937,quadrant
159,215,12.699116512913998,quadrant
159,216,12.699116512913998,quadrant
762,764,12.706398978156447,quadrant
615,621,12.709157786872813,quadrant
824,829,12.710909022724072,quadrant
943,949,12.711570568163426,quadrant
629,643,12.722815549499524,quadrant
938,944,12.734306352630984,quadrant
797,868,12.734740458974565,quadrant
903,912,12.740569399656765,quadrant
828,829,12.755981015486162,quadrant
966,975,12.762612712932265,quadrant
673,685,12.769999209102755,quadrant
400,407,12.770727939735572,quadrant
74,958,12.78080233803714,quadrant
616,625,12.792835445791399,quadrant
504,533,12.824999507608723,quadrant
757,759,12.831010203954285,quadrant
18,29,12.840845879119598,quadrant
312,324,12.845027094731162,quadrant
47,49,12.858059712568592,quadrant
48,930,12.874748970139027,quadrant
407,408,12.897343869010273,quadrant
500,502,12.906645029946016,quadrant
418,422,12.936023785690962,quadrant
252,254,12.942236654490449,quadrant
513,517,12.945725173672471,quadrant
487,490,12.96861389866435,quadrant
953,966,12.977836169678104,quadrant
448,457,12.995832283195394,quadrant
871,891,13.008825638424097,quadrant
153,159,13.018963959807612,quadrant
509,510,13.020753930356266,quadrant
593,699,13.03161355334165,quadrant
732,745,13.033622193692713,quadrant
363,367,13.052176625355775,quadrant
475,482,13.052215894237273,quadrant
660,683,13.062452717335566,quadrant
293,382,13.062990096416941,quadrant
976,977,13.074562172405718,quadrant
804,805,13.078292424078473,quadrant
23,280,13.08187466581098,quadrant
318,325,13.08244286419489,quadrant
641,728,13.086519007405213,quadrant
914,919,13.104890550751227,quadrant
242,247,13.12895949233405,quadrant
813,817,13.138895590893915,quadrant
133,145,13.150035884896157,quadrant
252,253,13.165677845886634,quadrant
827,847,13.166178993598022,quadrant
767,769,13.18954719005131,quadrant
386,398,13.196207359315023,quadrant
778,781,13.19770900497411,quadrant
744,751,13.212906764477646,quadrant
289,382,13.213314962828528,quadrant
356,357,13.227831038764231,quadrant
749,751,13.239548840561179,quadrant
798,805,13.2411199494234,quadrant
132,145,13.25147648628559,quadrant
808,817,13.261001177491291,quadrant
60,80,13.270142770989573,quadrant
394,480,13.2776857357349,quadrant
134,145,13.279712058717829,quadrant
52,73,13.280480598195211,quadrant
75,958,13.28690701443995,quadrant
672,685,13.287014941593213,quadrant
103,997,13.300647331165385,quadrant
104,997,13.300647331165385,quadrant
105,997,13.300647331165385,quadrant
106,997,13.300647331165385,quadrant
107,997,13.300647331165385,quadrant
108,997,13.300647331165385,quadrant
109,997,13.300647331165385,quadrant
110,997,13.300647331165385,quadrant
111,997,13.300647331165385,quadrant
112,997,13.300647331165385,quadrant
113,997,13.300647331165385,quadrant
114,997,13.300647331165385,quadrant
115,997,13.300647331165385,quadrant
116,997,13.300647331165385,quadrant
119,995,13.30465255289539,quadrant
817,821,13.312835114114483,quadrant
65,72,13.318598555743089,quadrant
480,488,13.325841593189372,quadrant
941,951,13.347599571453324,quadrant
867,926,13.356189229415886,quadrant
756,759,13.367932877563586,quadrant
52,56,13.385315500865945,quadrant
485,487,13.396597411923086,quadrant
794,805,13.398055729938093,quadrant
591,606,13.413463796416524,quadrant
827,834,13.42925552973488,quadrant
252,259,13.433350876683479,quadrant
660,662,13.435859114951363,quadrant
665,667,13.43697623240071,quadrant
750,751,13.445616056438261,quadrant
50,54,13.458753451367174,quadrant
598,599,13.462866130587134,quadrant
585,589,13.487984394841462,quadrant
643,652,13.505950217087287,quadrant
583,587,13.517415672162173,quadrant
497,584,13.536261459828935,quadrant
800,809,13.542499401565905,quadrant
855,856,13.548232761066911,quadrant
556,558,13.55513302710646,quadrant
360,473,13.557263580969453,quadrant
250,9,13.58711723407383,quadrant
902,909,13.605444457641415,quadrant
902,911,13.605444457641415,quadrant
448,452,13.607585373298383,quadrant
362,367,13.623923288932334,quadrant
793,863,13.628158072497838,quadrant
801,805,13.628516046739296,quadrant
367,368,13.635414208211841,quadrant
241,249,13.648753776280122,quadrant
74,956,13.654440610760727,quadrant
134,144,13.655354565654317,quadrant
724,728,13.659768975678837,quadrant
362,369,13.661094482256365,quadrant
132,144,13.662889979883113,quadrant
572,581,13.668138047262103,quadrant
873,874,13.675362124531214,quadrant
