node_id,status,las_path,z_top,z_base,n_finite_raw
13578,ok,data/las/1028091444.las,251.0,2652.0,4803.0
13579,ok,data/las/1028091445.las,30.0,2458.5,4854.0
13580,ok,data/las/1028091446.las,30.0,1400.0,2741.0
13581,ok,data/las/1033820040.las,1800.0,2100.0,601.0
13582,ok,data/las/1033820041.las,1800.0,2100.0,601.0
13583,ok,data/las/1033820046.las,1650.0,2000.0,701.0
13584,ok,data/las/1033820052.las,1650.0,2000.0,701.0
13585,ok,data/las/1028091447.las,247.0,2814.0,5130.0
13586,ok,data/las/1053379090.las,295.0,5240.0,9801.0
13587,ok,data/las/1028091448.las,445.5,2808.5,4727.0
13588,ok,data/las/1028091452.las,461.0,2842.0,4763.0
13589,ok,data/las/1033820034.las,1750.0,2000.0,501.0
13590,ok,data/las/1033820036.las,1740.0,2000.0,501.0
13591,ok,data/las/1033820043.las,1740.0,2000.0,501.0
13592,ok,data/las/1033820045.las,1750.0,2010.0,521.0
13593,ok,data/las/1028091450.las,496.5,2859.0,4726.0
13594,ok,data/las/1033820032.las,1750.0,2050.0,601.0
13595,ok,data/las/1033820033.las,1750.0,2050.0,601.0
13596,ok,data/las/1051708699.las,400.0,5305.0,9755.0
13597,ok,data/las/1046943562.las,400.0,5255.0,9648.0
13598,ok,data/las/1051726053.las,395.0,5250.0,9629.0
13599,ok,data/las/1047026564.las,395.0,5205.0,9541.0
13600,ok,data/las/1051725917.las,395.0,5225.0,9599.0
13601,ok,data/las/1051725903.las,400.0,5355.0,9849.0
13602,ok,data/las/1053378861.las,0.0,5168.0,10250.0
13603,ok,data/las/1052640789.las,0.0,5167.0,10252.0
13604,ok,data/las/1028091451.las,494.5,2797.0,4598.0
13605,ok,data/las/1055879373.las,295.0,5187.0,9702.0
13606,ok,data/las/1055879376.las,295.0,5187.0,9702.0
13607,ok,data/las/1028091453.las,351.0,2855.5,5010.0
13608,ok,data/las/1028091454.las,570.0,2815.0,4491.0
13609,ok,data/las/1028091455.las,711.5,2850.0,4278.0
13610,ok,data/las/1028091457.las,460.0,2797.5,4676.0
13611,ok,data/las/1044175034.las,-4.0,3443.5,6838.0
13612,ok,data/las/1046123858.las,345.0,3530.5,6300.0
13613,ok,data/las/1045086031.las,495.0,3515.5,5974.0
13614,ok,data/las/1046123868.las,495.0,3525.5,6001.0
13615,ok,data/las/1055413129.las,295.0,3575.0,6483.0
13616,ok,data/las/1046111163.las,445.0,3520.5,6098.0
13617,ok,data/las/1046111207.las,495.0,3510.5,5972.0
13618,ok,data/las/1028091458.las,1.5,607.0,1209.0
13619,ok,data/las/1045112989.las,245.0,3525.5,6544.0
13620,ok,data/las/1044638677.las,0.0,3303.5,6533.0
13621,ok,data/las/1028091459.las,14.0,861.5,1696.0
13622,ok,data/las/1044782045.las,2435.75,3311.5,3456.0
13623,ok,data/las/1044782046.las,2446.5,3312.75,904.0
13624,ok,data/las/1055638923.las,195.0,3349.0,6229.0
13625,ok,data/las/1047174890.las,1800.0,3344.5,15444.0
13626,ok,data/las/1047174901.las,350.0,3605.0,6437.0
13627,ok,data/las/1044639674.las,295.0,3610.5,6571.0
13628,ok,data/las/1046101942.las,395.0,3470.5,6087.0
13629,ok,data/las/1044816276.las,245.0,3305.5,6049.0
13630,ok,data/las/1044815796.las,245.0,3305.5,6049.0
13631,ok,data/las/1041875960.las,3000.0,3700.0,1401.0
13632,ok,data/las/1044096122.las,245.0,3251.5,6012.0
13633,ok,data/las/1051850876.las,230.0,3312.5,12148.0
13634,ok,data/las/1051850868.las,2150.0,3263.0,4448.0
13635,ok,data/las/1055044303.las,1.5,3198.5,6307.0
13636,ok,data/las/1055073707.las,0.5,3305.0,6522.0
13637,ok,data/las/1045139334.las,295.0,3350.5,6062.0
13638,ok,data/las/1051769310.las,252.0,3357.0,12238.0
13639,ok,data/las/1046113221.las,0.5,3300.75,13195.0
13640,ok,data/las/1046502069.las,295.0,3315.5,5971.0
13641,ok,data/las/1046114058.las,1995.0,3272.75,5108.0
13642,ok,data/las/1046114089.las,245.0,3405.5,6238.0
13643,ok,data/las/1046114246.las,169.25,3300.5,12393.0
13644,ok,data/las/1046114189.las,171.5,3209.0,12019.0
13645,ok,data/las/1045637960.las,170.0,3322.0,12464.0
13646,ok,data/las/1051769302.las,239.25,3285.75,12004.0
13647,ok,data/las/1047174885.las,1791.5,3271.5,5917.0
13648,ok,data/las/1047174914.las,460.0,3295.25,11158.0
13649,ok,data/las/1053377605.las,0.0,3573.5,7066.0
13650,ok,data/las/1053429232.las,1500.0,3226.1,17252.0
13651,ok,data/las/1053429288.las,224.75,3271.75,12015.0
13652,ok,data/las/1044639672.las,245.0,3293.5,6038.0
13653,ok,data/las/1046114032.las,395.0,3298.5,5729.0
13654,ok,data/las/1046123413.las,295.0,3365.5,6075.0
13655,ok,data/las/1044234245.las,345.0,3315.5,5877.0
13656,ok,data/las/1046101947.las,395.0,3490.5,6139.0
13657,ok,data/las/1045086162.las,2099.0,3384.75,5126.0
13658,ok,data/las/1045086187.las,255.5,3412.25,12476.0
13659,ok,data/las/1044189734.las,245.0,3330.5,6112.0
13660,ok,data/las/1028091460.las,1.0,685.0,1369.0
13661,ok,data/las/1044208599.las,295.0,3385.5,6122.0
13662,ok,data/las/1044891695.las,245.0,3325.5,6102.0
13663,ok,data/las/1044242966.las,394.0,3433.0,6007.0
13664,ok,data/las/1044208610.las,295.0,3401.5,6141.0
13665,ok,data/las/1045078905.las,295.0,3605.5,6561.0
13666,ok,data/las/1044819137.las,545.0,3405.0,5669.0
13667,ok,data/las/1044249986.las,545.0,3342.0,5575.0
13668,ok,data/las/1044189697.las,295.0,3325.5,6029.0
13669,ok,data/las/1044208665.las,295.0,3480.0,6294.0
13670,ok,data/las/1050378091.las,1785.5,3221.0,5738.0
13671,ok,data/las/1055868000.las,0.0,3401.0,6716.0
13672,ok,data/las/1044208506.las,695.0,3383.5,5338.0
13673,ok,data/las/1044207901.las,695.0,3383.5,5338.0
13674,ok,data/las/1055638917.las,0.5,3505.5,6924.0
13675,ok,data/las/1046088616.las,745.0,3365.5,5242.0
13676,ok,data/las/1044944679.las,0.0,3356.0,6643.0
13677,ok,data/las/1044966182.las,2400.0,3381.0,1945.0
13678,ok,data/las/1045086120.las,745.0,3405.5,5275.0
13679,ok,data/las/1044937335.las,695.0,3340.5,5232.0
13680,ok,data/las/1044741237.las,345.0,3360.5,6011.0
13681,ok,data/las/1028091462.las,1.0,760.0,1519.0
13682,ok,data/las/1054311015.las,0.0,3318.0,6550.0
13683,ok,data/las/1051308565.las,295.0,3375.0,6099.0
13684,ok,data/las/1044772820.las,345.0,3350.5,5959.0
13685,ok,data/las/1044762114.las,645.0,3405.5,5502.0
13686,ok,data/las/1052127332.las,295.0,3435.0,6199.0
13687,ok,data/las/1044931175.las,0.0,3373.0,6668.0
13688,ok,data/las/1056090105.las,0.0,3373.0,6660.0
13689,ok,data/las/1055356048.las,17.0,3357.0,6592.0
13690,ok,data/las/1044094762.las,295.0,3370.5,6080.0
13691,ok,data/las/1053378496.las,295.0,3409.0,6162.0
13692,ok,data/las/1045627772.las,0.0,3409.5,6747.0
13693,ok,data/las/1046943584.las,328.0,3341.5,11893.0
13694,ok,data/las/1053378429.las,300.0,3319.0,11901.0
13695,ok,data/las/1052086540.las,350.0,3360.0,5944.0
13696,ok,data/las/1054310864.las,-34.5,3369.5,6722.0
13697,ok,data/las/1045628642.las,395.0,3462.5,6075.0
13698,ok,data/las/1044095588.las,395.0,3505.0,6207.0
13699,ok,data/las/1046409971.las,395.0,3545.0,6218.0
13700,ok,data/las/1044095424.las,395.0,3426.5,6005.0
13701,ok,data/las/1052001783.las,152.5,3513.0,13262.0
13702,ok,data/las/1052001790.las,152.5,3513.0,13262.0
13703,ok,data/las/1052001797.las,152.5,3513.0,13262.0
13704,ok,data/las/1044955966.las,311.0,3512.0,12653.0
13705,ok,data/las/1045113240.las,348.0,3537.0,12652.0
13706,ok,data/las/1046113981.las,0.0,3561.0,7049.0
13707,ok,data/las/1052915352.las,0.0,3495.5,6907.0
13708,ok,data/las/1044191204.las,295.0,3363.5,6081.0
13709,ok,data/las/1044223209.las,345.0,3417.5,6087.0
13710,ok,data/las/1044571348.las,345.0,3365.5,5987.0
13711,ok,data/las/1044249714.las,345.0,3425.5,6101.0
13712,ok,data/las/1028091463.las,1.0,854.0,1707.0
13713,ok,data/las/1044094710.las,345.0,3433.5,6117.0
13714,ok,data/las/1044773414.las,345.0,3475.5,6202.0
13715,ok,data/las/1046139860.las,345.0,3455.5,6154.0
13716,ok,data/las/1044208447.las,295.0,3342.5,6096.0
13717,ok,data/las/1051325972.las,-6.0,3449.0,6707.0
13718,ok,data/las/1047191178.las,0.0,3344.0,6679.0
13719,ok,data/las/1044221023.las,310.0,3507.0,6392.0
13720,ok,data/las/1044907025.las,695.0,3385.5,5316.0
13721,ok,data/las/1044106249.las,695.0,3374.5,5278.0
13722,ok,data/las/1044249758.las,695.0,3365.0,5317.0
13723,ok,data/las/1044907787.las,695.0,3370.5,5336.0
13724,ok,data/las/1043924881.las,695.0,3613.5,5759.0
13725,ok,data/las/1044815259.las,0.0,3448.0,6829.0
13726,ok,data/las/1046076542.las,0.0,3423.0,6769.0
13727,ok,data/las/1044965789.las,0.0,3572.5,7073.0
13728,ok,data/las/1046076257.las,0.0,3432.5,6793.0
13729,ok,data/las/1045662557.las,-39.0,3553.5,14207.0
13730,ok,data/las/1046480048.las,845.0,3495.0,5240.0
13731,ok,data/las/1046103199.las,0.0,3453.5,6834.0
13732,ok,data/las/1028090890.las,0.0,925.0,926.0
13733,ok,data/las/1055385233.las,-11.25,3211.75,64140.0
13734,ok,data/las/1044965815.las,445.0,3525.5,6114.0
13735,ok,data/las/1044094419.las,0.0,3500.0,6951.0
13736,ok,data/las/1055356013.las,0.0,3452.0,6819.0
13737,ok,data/las/1045387433.las,445.0,3503.5,6048.0
13738,ok,data/las/1044223031.las,395.0,3498.5,6150.0
13739,ok,data/las/1044165283.las,395.0,3517.0,6168.0
13740,ok,data/las/1044741211.las,445.0,3475.5,6010.0
13741,ok,data/las/1044580158.las,445.0,3526.5,6106.0
13742,ok,data/las/1044094411.las,0.0,3520.0,7031.0
13743,ok,data/las/1054692863.las,345.0,3370.0,5984.0
13744,ok,data/las/1052104039.las,295.0,3430.0,6182.0
13745,ok,data/las/1044816014.las,0.0,3401.5,6726.0
13746,ok,data/las/1044839180.las,0.0,3507.5,6937.0
13747,ok,data/las/1044907007.las,0.0,3425.0,33884.0
13748,ok,data/las/1044027235.las,795.0,3482.5,5350.0
13749,ok,data/las/1044875594.las,795.0,3459.5,5272.0
13750,ok,data/las/1044875886.las,795.0,3459.5,5272.0
13751,ok,data/las/1051309900.las,-34.0,3445.5,6886.0
13752,ok,data/las/1051308457.las,0.0,3463.0,6850.0
13753,ok,data/las/1051325873.las,0.0,3419.0,6754.0
13754,ok,data/las/1043563321.las,695.0,3455.5,5445.0
13755,ok,data/las/1000080016.las,0.0,1045.0,2091.0
13756,ok,data/las/1044095570.las,395.0,3570.5,6298.0
13757,ok,data/las/1045078906.las,395.0,3530.5,6211.0
13758,ok,data/las/1043563170.las,445.0,3529.0,6103.0
13759,ok,data/las/1045628069.las,0.0,3530.5,6983.0
13760,ok,data/las/1045113331.las,0.0,3527.5,6982.0
13761,ok,data/las/1046076268.las,0.0,3534.5,6992.0
13762,ok,data/las/1045086465.las,0.0,3502.5,6933.0
13763,ok,data/las/1000080017.las,10.5,987.5,1955.0
13764,ok,data/las/1044223119.las,445.0,3555.5,6162.0
13765,ok,data/las/1051326038.las,545.0,3555.0,5962.0
13766,ok,data/las/1044773382.las,945.0,3505.5,5061.0
13767,ok,data/las/1044094492.las,0.0,3548.0,7027.0
13768,ok,data/las/1045063562.las,0.0,3490.5,6905.0
13769,ok,data/las/1055638934.las,0.0,3508.0,6930.0
13770,ok,data/las/1055638949.las,0.0,3508.0,6930.0
13771,ok,data/las/1044818196.las,845.0,3432.5,5176.0
13772,ok,data/las/1044642761.las,895.0,3484.5,5160.0
13773,ok,data/las/1044916385.las,0.0,3484.0,6901.0
13774,ok,data/las/1044906787.las,875.0,3505.0,5238.0
13775,ok,data/las/1044839275.las,895.0,3609.0,5409.0
13776,ok,data/las/1044974036.las,0.0,3473.0,6877.0
13777,ok,data/las/1044094973.las,0.0,3472.0,6877.0
13778,ok,data/las/1045086474.las,0.0,3497.5,6923.0
13779,ok,data/las/1055997200.las,0.0,3630.0,7177.0
13780,ok,data/las/1055997216.las,0.0,3630.0,7177.0
13781,ok,data/las/1045063587.las,0.0,3518.0,6959.0
13782,ok,data/las/1045041813.las,0.0,3470.5,6864.0
13783,ok,data/las/1044753611.las,0.0,3443.5,6814.0
13784,ok,data/las/1044243296.las,0.0,3458.0,6847.0
13785,ok,data/las/1044189730.las,795.0,3454.5,5258.0
13786,ok,data/las/1045650371.las,845.0,3480.5,5199.0
13787,ok,data/las/1044860199.las,795.0,3450.5,5259.0
13788,ok,data/las/1046103334.las,795.0,3513.5,5374.0
13789,ok,data/las/1046103463.las,845.0,3505.5,5263.0
13790,ok,data/las/1046103388.las,845.0,3457.5,5154.0
13791,ok,data/las/1044628837.las,945.0,3479.5,5009.0
13792,ok,data/las/1046102202.las,0.0,3486.5,6896.0
13793,ok,data/las/1028091464.las,2.0,1031.5,2044.0
13794,ok,data/las/1044956323.las,0.0,3428.0,6789.0
13795,ok,data/las/1044956342.las,0.0,3428.0,6789.0
13796,ok,data/las/1044956317.las,0.0,3428.0,6789.0
13797,ok,data/las/1044638697.las,0.0,3458.0,6849.0
13798,ok,data/las/1044916392.las,0.0,3429.5,6780.0
13799,ok,data/las/1044956176.las,0.0,3458.0,6839.0
13800,ok,data/las/1000080019.las,23.5,959.0,1872.0
13801,ok,data/las/1044628366.las,0.0,3484.0,6888.0
13802,ok,data/las/1044140432.las,0.0,3486.0,6903.0
13803,ok,data/las/1044094264.las,0.0,3480.5,6887.0
13804,ok,data/las/1044095140.las,0.0,3482.5,6892.0
13805,ok,data/las/1044094547.las,0.0,3568.0,7067.0
13806,ok,data/las/1044931302.las,895.0,3611.5,5377.0
13807,ok,data/las/1046103558.las,845.0,3665.5,5580.0
13808,ok,data/las/1044571299.las,495.0,3622.5,6198.0
13809,ok,data/las/1044639616.las,495.0,3400.5,5757.0
13810,ok,data/las/1000080020.las,1.0,1178.0,2355.0
13811,ok,data/las/1053579744.las,2.5,3658.0,7226.0
13812,ok,data/las/1053579925.las,2.5,3658.0,7226.0
13813,ok,data/las/1028091465.las,1.0,1055.0,1055.0
13814,ok,data/las/1044070983.las,545.0,3475.5,5834.0
13815,ok,data/las/1044094889.las,0.0,3508.0,6942.0
13816,ok,data/las/1044094790.las,0.0,3558.0,7047.0
13817,ok,data/las/1044094890.las,0.0,3567.5,7062.0
13818,ok,data/las/1044130278.las,0.0,3538.0,7007.0
13819,ok,data/las/1044223244.las,995.0,3680.5,5312.0
13820,ok,data/las/1044094503.las,0.0,3601.0,7133.0
13821,ok,data/las/1045003451.las,-2.0,3730.5,7401.0
13822,ok,data/las/1044165345.las,-2.0,3784.5,7511.0
13823,ok,data/las/1044956522.las,-2.0,3705.5,7354.0
13824,ok,data/las/1044974024.las,0.0,3628.5,7184.0
13825,ok,data/las/1045663087.las,-4.0,3705.5,7420.0
13826,ok,data/las/1044242098.las,905.0,3656.0,5432.0
13827,ok,data/las/1044638738.las,0.0,3631.5,7187.0
13828,ok,data/las/1044956559.las,-2.0,3705.5,7353.0
13829,ok,data/las/1000080022.las,1.0,1128.0,2255.0
13830,ok,data/las/1044931275.las,-2.0,3759.5,7467.0
13831,ok,data/las/1045400341.las,-2.0,3755.5,7450.0
13832,ok,data/las/1044095262.las,0.0,3627.0,7180.0
13833,ok,data/las/1045387122.las,0.0,3627.0,7177.0
13834,ok,data/las/1000080023.las,1.0,1157.5,2314.0
13835,ok,data/las/1044944800.las,0.0,3661.0,7255.0
13836,ok,data/las/1046103198.las,0.0,3673.5,7274.0
13837,ok,data/las/1046110621.las,995.0,3645.5,5251.0
13838,ok,data/las/1046549414.las,0.0,3612.5,14281.0
13839,ok,data/las/1044910442.las,-2.0,3753.5,7450.0
13840,ok,data/las/1028091466.las,1.0,1192.0,2383.0
13841,ok,data/las/1000080025.las,1.0,1188.0,2375.0
13842,ok,data/las/1000080026.las,1.0,1198.5,2396.0
13843,ok,data/las/1000080027.las,39.0,1217.5,2358.0
13844,ok,data/las/1000080028.las,1.0,1267.0,2533.0
13845,ok,data/las/1000080029.las,1.0,1217.5,2434.0
13846,ok,data/las/1028091467.las,1.5,1193.5,2385.0
13847,ok,data/las/1000080031.las,1.0,1178.0,2355.0
13848,ok,data/las/1000080032.las,21.5,1296.0,2550.0
13849,ok,data/las/1000080033.las,1.0,1360.5,2720.0
13850,ok,data/las/1028091468.las,1.0,1303.5,2606.0
13851,ok,data/las/1000080035.las,1.0,1297.5,2594.0
13852,ok,data/las/1045052054.las,0.0,3926.5,7775.0
13853,ok,data/las/1044798284.las,0.0,3899.5,7722.0
13854,ok,data/las/1044955911.las,0.0,3927.0,7782.0
13855,ok,data/las/1045062711.las,0.0,3782.5,7488.0
13856,ok,data/las/1046103433.las,195.0,3863.5,7279.0
13857,ok,data/las/1046103538.las,195.0,4065.5,7680.0
13858,ok,data/las/1000080036.las,1.0,1378.5,2756.0
13859,ok,data/las/1045041662.las,3300.0,3915.5,1188.0
13860,ok,data/las/1045041661.las,3621.0,3915.0,451.0
13861,ok,data/las/1045041666.las,146.0,3915.5,7403.0
13862,ok,data/las/1046089414.las,-2.0,4035.5,8026.0
13863,ok,data/las/1045113011.las,1021.0,3945.0,5757.0
13864,ok,data/las/1045113012.las,3601.0,3945.0,534.0
13865,ok,data/las/1045365365.las,0.0,4011.0,7944.0
13866,ok,data/las/1028091469.las,1.0,1458.5,2910.0
13867,ok,data/las/1046409948.las,-3.0,3895.0,7797.0
13868,ok,data/las/1000080038.las,0.0,1438.5,2878.0
13869,ok,data/las/1051326063.las,2.0,3866.5,7723.0
13870,ok,data/las/1051051436.las,3.5,4009.0,7936.0
13871,ok,data/las/1006347513.las,1.0,508.0578,4251.0
13872,ok,data/las/1006347512.las,3300.0,4020.0,1441.0
13873,ok,data/las/1054982196.las,0.0,4158.5,8233.0
13874,ok,data/las/1046417638.las,170.0,4204.25,15994.0
13875,ok,data/las/1000080040.las,0.0,1509.5,3020.0
13876,ok,data/las/1053377267.las,195.0,4125.0,7783.0
13877,ok,data/las/1000080041.las,1.5,1438.0,2873.0
13878,ok,data/las/1044249631.las,195.0,4105.5,7761.0
13879,ok,data/las/1044249698.las,195.0,4105.5,7761.0
13880,ok,data/las/1044223205.las,195.0,4031.0,7638.0
13881,ok,data/las/1052046173.las,245.0,4070.0,7566.0
13882,ok,data/las/1051051596.las,245.0,4015.0,7522.0
13883,ok,data/las/1046817174.las,245.0,4091.0,7623.0
13884,ok,data/las/1028091470.las,1.0,1559.0,3117.0
13885,ok,data/las/1000080043.las,1.0,1458.0,2915.0
13886,ok,data/las/1046922565.las,0.0,4091.25,16196.0
13887,ok,data/las/1044089139.las,495.0,4325.5,7606.0
13888,ok,data/las/1046112851.las,161.5,4218.0,16057.0
13889,ok,data/las/1000080044.las,2.5,1567.0,3130.0
13890,ok,data/las/1050390186.las,250.0,4275.0,7968.0
13891,ok,data/las/1044130082.las,0.0,4248.0,8427.0
13892,ok,data/las/1044130081.las,0.0,4248.0,8427.0
13893,ok,data/las/1050385491.las,245.0,4161.0,7771.0
13894,ok,data/las/1046101996.las,395.0,4145.5,7443.0
13895,ok,data/las/1051961702.las,395.0,4125.0,7366.0
13896,ok,data/las/1044223216.las,195.0,4282.5,8114.0
13897,ok,data/las/1046839287.las,295.0,4240.5,7807.0
13898,ok,data/las/1046409983.las,295.0,4255.0,7845.0
13899,ok,data/las/1051674542.las,295.0,4205.0,7751.0
13900,ok,data/las/1045112996.las,195.0,4363.5,8317.0
13901,ok,data/las/1000080045.las,6.0,1614.5,3215.0
13902,ok,data/las/1044580050.las,295.0,4670.5,8693.0
13903,ok,data/las/1044597710.las,295.0,4691.5,8737.0
13904,ok,data/las/1045139093.las,195.0,4328.5,8248.0
13905,ok,data/las/1044189675.las,195.0,4232.0,8020.0
13906,ok,data/las/1028091471.las,1.0,1552.0,3103.0
13907,ok,data/las/1046113896.las,195.0,4227.5,8002.0
13908,ok,data/las/1000080047.las,1.0,1562.0,3123.0
13909,ok,data/las/1045113004.las,195.0,4215.5,8018.0
13910,ok,data/las/1046437669.las,195.0,4205.0,7991.0
13911,ok,data/las/1044782645.las,245.0,4305.5,8058.0
13912,ok,data/las/1044140420.las,0.0,4289.0,8575.0
13913,ok,data/las/1043562492.las,0.0,4419.0,8769.0
13914,ok,data/las/1055867990.las,0.0,4497.0,8907.0
13915,ok,data/las/1000080048.las,1.0,1647.5,3280.0
13916,ok,data/las/1055849717.las,0.0,4359.0,8630.0
13917,ok,data/las/1055867994.las,0.0,4340.5,8594.0
13918,ok,data/las/1045041679.las,195.0,4405.5,8363.0
13919,ok,data/las/1028091472.las,1.0,1689.0,3377.0
13920,ok,data/las/1044165645.las,195.0,4377.0,8307.0
13921,ok,data/las/1000080050.las,1.0,1609.5,3218.0
13922,ok,data/las/1000080051.las,1.0,1638.0,3275.0
13923,ok,data/las/1044596778.las,0.0,4507.5,8943.0
13924,ok,data/las/1000080052.las,1.0,1858.5,3716.0
13925,ok,data/las/1044208282.las,0.0,4546.0,9019.0
13926,ok,data/las/1044089291.las,0.0,4550.0,9019.0
13927,ok,data/las/1044027296.las,0.0,4499.0,8927.0
13928,ok,data/las/1045019094.las,0.0,4562.0,9040.0
13929,ok,data/las/1044639426.las,0.0,4557.5,9041.0
13930,ok,data/las/1044639434.las,0.0,4557.5,9041.0
13931,ok,data/las/1044892088.las,0.0,4569.0,9061.0
13932,ok,data/las/1028091473.las,0.0,1825.0,3651.0
13933,ok,data/las/1044189582.las,0.0,4548.0,9029.0
13934,ok,data/las/1044071081.las,0.0,4839.5,9605.0
13935,ok,data/las/1044249585.las,0.0,4580.5,9089.0
13936,ok,data/las/1043562342.las,0.0,4592.5,9112.0
13937,ok,data/las/1044132811.las,0.0,4592.5,9112.0
13938,ok,data/las/1044132812.las,3600.0,4592.5,1912.0
13939,ok,data/las/1044249560.las,0.0,4805.5,9539.0
13940,ok,data/las/1044817841.las,0.0,4510.0,8953.0
13941,ok,data/las/1044818402.las,0.0,4510.0,8953.0
13942,ok,data/las/1044818414.las,0.0,4510.0,8953.0
13943,ok,data/las/1044817616.las,-34.0,4528.0,9052.0
13944,ok,data/las/1044817605.las,-34.0,4528.0,9052.0
13945,ok,data/las/1044817608.las,-34.0,4528.0,9052.0
13946,ok,data/las/1045117170.las,468.5,4532.0,16104.0
13947,ok,data/las/1044139807.las,0.0,4611.5,9153.0
13948,ok,data/las/1044956125.las,0.0,4547.5,9017.0
13949,ok,data/las/1044956146.las,0.0,4547.5,9017.0
13950,ok,data/las/1045099055.las,0.0,4512.0,8947.0
13951,ok,data/las/1000080054.las,1.0,1787.0,3558.0
13952,ok,data/las/1055187652.las,2.5,4554.5,9016.0
13953,ok,data/las/1055187646.las,2.5,4554.5,9016.0
13954,ok,data/las/1044165737.las,0.0,4547.0,9025.0
13955,ok,data/las/1053377697.las,0.0,4515.5,8946.0
13956,ok,data/las/1000080055.las,1.0,1770.5,3539.0
13957,ok,data/las/1044639112.las,195.0,4542.5,8639.0
13958,ok,data/las/1044639195.las,195.0,4542.5,8639.0
13959,ok,data/las/1044571298.las,195.0,4532.5,8623.0
13960,ok,data/las/1044570631.las,195.0,4532.5,8623.0
13961,ok,data/las/1045063364.las,173.25,4597.25,17542.0
13962,ok,data/las/1045086657.las,195.0,4485.5,8582.0
13963,ok,data/las/1045019217.las,0.0,4558.5,9040.0
13964,ok,data/las/1055485566.las,0.0,4650.5,9215.0
13965,ok,data/las/1055485568.las,0.0,4650.5,9215.0
13966,ok,data/las/1000080056.las,0.0,1912.5,3639.0
13967,ok,data/las/1008459027.las,0.0,4493.0,8987.0
13968,ok,data/las/1045649987.las,0.0,4594.0,9110.0
13969,ok,data/las/1006347480.las,3890.0,4390.0,1001.0
13970,ok,data/las/1028091474.las,1.0,1786.0,3571.0
13971,ok,data/las/1055638958.las,0.0,4549.0,9012.0
13972,ok,data/las/1032644032.las,4100.0,4980.0,1761.0
13973,ok,data/las/1044966278.las,158.5,4563.5,17477.0
13974,ok,data/las/1046517335.las,2.0,4592.0,9107.0
13975,ok,data/las/1046113022.las,0.0,4591.5,9110.0
13976,ok,data/las/1046112812.las,0.0,4608.5,9141.0
13977,ok,data/las/1051325793.las,0.0,5041.5,9996.0
13978,ok,data/las/1000080058.las,1.0,1879.0,3757.0
13979,ok,data/las/1046410294.las,0.0,4593.5,9111.0
13980,ok,data/las/1044907819.las,245.0,4505.5,8472.0
13981,ok,data/las/1000080059.las,1.0,1748.0,3480.0
13982,ok,data/las/1046549354.las,160.0,4464.75,17045.0
13983,ok,data/las/1044094456.las,0.0,4505.0,8993.0
13984,ok,data/las/1046517362.las,162.75,4553.25,17388.0
13985,ok,data/las/1052604365.las,245.0,4380.5,8272.0
13986,ok,data/las/1045019311.las,195.0,4480.5,8515.0
13987,ok,data/las/1046112647.las,195.0,4415.0,8375.0
13988,ok,data/las/1046112649.las,195.0,4415.0,8375.0
13989,ok,data/las/1044798804.las,195.0,4465.5,8482.0
13990,ok,data/las/1045063786.las,165.0,4504.0,17206.0
13991,ok,data/las/1044753720.las,178.5,4574.75,17450.0
13992,ok,data/las/1044094230.las,245.0,4494.5,8484.0
13993,ok,data/las/1044094555.las,245.0,4494.5,8484.0
13994,ok,data/las/1044762111.las,0.0,4570.0,9123.0
13995,ok,data/las/1044831056.las,0.0,4598.5,9183.0
13996,ok,data/las/1044831302.las,0.0,4598.5,9183.0
13997,ok,data/las/1044831303.las,0.0,4598.5,9183.0
13998,ok,data/las/1045063164.las,168.5,4613.75,17630.0
13999,ok,data/las/1054310921.las,0.0,4615.5,9146.0
14000,ok,data/las/1044095650.las,-4.0,4596.5,9123.0
14001,ok,data/las/1044094206.las,245.0,4579.5,8609.0
14002,ok,data/las/1044130300.las,0.0,4658.0,9281.0
14003,ok,data/las/1044095772.las,195.0,4580.0,8736.0
14004,ok,data/las/1043924568.las,0.0,4562.0,9051.0
14005,ok,data/las/1051674516.las,697.75,4601.25,15440.0
14006,ok,data/las/1044191170.las,195.0,4484.0,8495.0
14007,ok,data/las/1044191171.las,4154.5,4484.0,576.0
14008,ok,data/las/1054310988.las,4.5,4555.5,9015.0
14009,ok,data/las/1056604800.las,3.5,4556.0,9018.0
14010,ok,data/las/1000080060.las,1.0,1868.0,3735.0
14011,ok,data/las/1044839277.las,195.0,4535.0,8662.0
14012,ok,data/las/1045076678.las,-4555.8423,305.037,34723.0
14013,ok,data/las/1044831255.las,0.0,4545.0,9075.0
14014,ok,data/las/1044831265.las,0.0,4545.0,9075.0
14015,ok,data/las/1045086726.las,3120.75,4463.5,5321.0
14016,ok,data/las/1028091475.las,1.0,1905.0,3809.0
14017,ok,data/las/1044094588.las,0.0,4598.0,9181.0
14018,ok,data/las/1044891752.las,3400.0,4591.0,2369.0
14019,ok,data/las/1044891755.las,3400.0,4591.0,2369.0
14020,ok,data/las/1044891758.las,3400.0,4591.0,2369.0
14021,ok,data/las/1044655592.las,195.0,4576.0,8743.0
14022,ok,data/las/1044839279.las,3500.0,4585.0,2155.0
14023,ok,data/las/1044839282.las,3500.0,4585.0,2155.0
14024,ok,data/las/1044095583.las,245.0,4450.5,8406.0
14025,ok,data/las/1044094954.las,0.0,4467.5,8920.0
14026,ok,data/las/1044095175.las,0.0,4467.5,8920.0
